date,ovx_level,gate_hmm_no_scaleup,gate_hmm_with_scaleup,prob_calm,prob_normal,prob_stress,state,reason
2014-12-30,51.17,0.8902602960229569,0.8902602960229569,4.773076066788113e-28,0.30620736141085036,0.6937926385896724,0,HMM: stress regime (OVX=51.2)
2014-12-31,50.24,0.8928258594117882,0.8928258594117879,2.220461623145854e-26,0.6829051202582119,0.3170948797407955,1,HMM: normal regime (OVX=50.2)
2015-01-02,54.25,0.8932356237584532,0.893235623758453,3.0837652561423238e-22,0.32439133220716276,0.6756086677922888,0,HMM: stress regime (OVX=54.2)
2015-01-05,57.67,0.8913570029918206,0.8913570029918205,1.7522365553870476e-19,0.6716443315324301,0.3283556684710386,1,HMM: normal regime (OVX=57.7)
2015-01-06,56.45,0.8895413005250827,0.8895413005250825,1.0187249274514989e-13,0.3414380784399844,0.6585619215576516,0,HMM: stress regime (OVX=56.5)
2015-01-07,53.25,0.8881146454648382,0.8881146454648382,8.081497522705663e-11,0.6553753069854465,0.3446246929346592,1,HMM: normal regime (OVX=53.2)
2015-01-08,50.96,0.8876019661550698,0.8876019661550698,2.9547458911545793e-06,0.35618532118682183,0.6438117240684058,0,HMM: stress regime (OVX=51.0)
2015-01-09,50.07,0.8904738207477789,0.8904738207477788,1.3315531378014638e-05,0.6410480512455939,0.35893863322352304,1,HMM: normal regime (OVX=50.1)
2015-01-12,53.13,0.893375500283747,0.8933755002837469,5.2512463876021614e-05,0.3692186598590126,0.6307288276801825,0,HMM: stress regime (OVX=53.1)
2015-01-13,53.78,0.8950917634167002,0.8950917634167,0.00018678949585565756,0.6295721900612465,0.37024102044541063,1,HMM: normal regime (OVX=53.8)
2015-01-14,53.17,0.8951453902837198,0.8951453902837196,0.0006150975310092254,0.380061934073451,0.6193229683956841,0,HMM: stress regime (OVX=53.2)
2015-01-15,57.77,0.8906888378482399,0.8906888378482398,5.549048697340206e-06,0.6195151842412434,0.3804792667069949,1,HMM: normal regime (OVX=57.8)
2015-01-16,56.44,0.8864163994466423,0.8864163994466422,8.804144335363247e-06,0.3906596338860287,0.6093315619673647,0,HMM: stress regime (OVX=56.4)
2015-01-20,57.99,0.8833206081473719,0.8833206081473719,2.0241569542735285e-05,0.6094273037912995,0.39055245463718175,1,HMM: normal regime (OVX=58.0)
2015-01-21,55.09,0.8824660741728397,0.8824660741728396,0.0003062323084065328,0.3995482777100472,0.6001454899844454,0,HMM: stress regime (OVX=55.1)
2015-01-22,56.4,0.880374569263904,0.8803745692639039,0.000119017775158054,0.6005481332583447,0.3993328489672195,1,HMM: normal regime (OVX=56.4)
2015-01-23,57.62,0.8804658144609642,0.8804658144609642,0.0001358073907672772,0.4081624536541259,0.5917017389549669,0,HMM: stress regime (OVX=57.6)
2015-01-26,56.65,0.8803349471599731,0.8803349471599731,0.0001232162963656325,0.591638633207192,0.4082381504945489,1,HMM: normal regime (OVX=56.6)
2015-01-27,54.23,0.8827010760366585,0.8827010760366584,7.82712573030511e-05,0.41679867496175627,0.5831230537774429,0,HMM: stress regime (OVX=54.2)
2015-01-28,55.18,0.8826432645641598,0.8826432645641595,0.00020992613910197599,0.5834910278349672,0.4162990460235761,1,HMM: normal regime (OVX=55.2)
2015-01-29,54.69,0.8837320734816909,0.8837320734816909,0.00023916813058576214,0.4246114536869859,0.5751493781802928,0,HMM: stress regime (OVX=54.7)
2015-01-30,58.62,0.8831290868850843,0.8831290868850843,0.00010097356777432683,0.5760504127678326,0.42384861366330234,1,HMM: normal regime (OVX=58.6)
2015-02-02,57.84,0.8823983403293816,0.8823983403293815,0.00011171303167311806,0.4314441417070656,0.5684441452601722,0,HMM: stress regime (OVX=57.8)
2015-02-03,59.68,0.8790279484632482,0.8790279484632482,5.277962032804449e-06,0.5697448661850231,0.43024985585161757,1,HMM: normal regime (OVX=59.7)
2015-02-04,62.73,0.8745447149479662,0.8745447149479659,9.200092535652273e-08,0.4385586319750982,0.5614412760209987,0,HMM: stress regime (OVX=62.7)
2015-02-05,63.14,0.8695206537060003,0.8695206537060003,6.858351204647728e-09,0.5645135101510753,0.4354864829887886,1,HMM: normal regime (OVX=63.1)
2015-02-06,60.83,0.8682307581491177,0.8682307581491177,6.952467074215505e-06,0.44486886322404523,0.555124184306616,0,HMM: stress regime (OVX=60.8)
2015-02-09,56.0,0.8693684748217152,0.8693684748217152,4.330277187081294e-05,0.5546608112642601,0.445295885963375,1,HMM: normal regime (OVX=56.0)
2015-02-10,59.29,0.8695971725991827,0.8695971725991825,3.695640470057382e-05,0.4538116461866518,0.5461513974084599,0,HMM: stress regime (OVX=59.3)
2015-02-11,60.23,0.8710065348290531,0.8710065348290531,9.876379836173712e-06,0.5458843990882238,0.4541057245331904,1,HMM: normal regime (OVX=60.2)
2015-02-12,58.69,0.8735441762531693,0.873544176253169,4.931509383357513e-06,0.46190479335070483,0.5380902751381961,0,HMM: stress regime (OVX=58.7)
2015-02-13,55.53,0.8767388643771301,0.87673886437713,6.3859098936214904e-06,0.5384417131026663,0.4615519009839788,1,HMM: normal regime (OVX=55.5)
2015-02-17,56.33,0.8765315445137307,0.8765315445137307,0.00013705440256830042,0.46966521957174623,0.5301977260291882,0,HMM: stress regime (OVX=56.3)
2015-02-18,55.97,0.8785545757485226,0.8785545757485226,3.7192463121210644e-05,0.5309505414004267,0.46901226613509783,1,HMM: normal regime (OVX=56.0)
2015-02-19,55.75,0.8812649161413375,0.8812649161413375,1.3915652665497368e-05,0.47668682112012406,0.5232992632235941,0,HMM: stress regime (OVX=55.8)
2015-02-20,54.0,0.8842023079016421,0.8842023079016421,1.5591967278548572e-05,0.5241689891704832,0.47581541886113077,1,HMM: normal regime (OVX=54.0)
2015-02-23,58.67,0.8822676905652435,0.8822676905652432,3.689417355814148e-05,0.4834199797812106,0.5165431260438592,0,HMM: stress regime (OVX=58.7)
2015-02-24,56.27,0.8823052765100122,0.8823052765100121,0.0001322328581202543,0.5181177820485965,0.48174998509587774,1,HMM: normal regime (OVX=56.3)
2015-02-25,54.93,0.8829687942319246,0.8829687942319246,0.000202517658584635,0.48877047562359505,0.5110270067182138,0,HMM: stress regime (OVX=54.9)
2015-02-26,56.46,0.882522163748136,0.882522163748136,0.00018256887493527023,0.5128408383894867,0.4869765927321177,1,HMM: normal regime (OVX=56.5)
2015-02-27,55.85,0.8813282138672178,0.8813282138672177,0.0001712100612037786,0.4940995425941734,0.5057292473432822,0,HMM: stress regime (OVX=55.9)
2015-03-02,54.92,0.883653903486846,0.8836539034868458,4.288208573269033e-05,0.5079103077091721,0.4920468102038161,1,HMM: normal regime (OVX=54.9)
2015-03-03,53.05,0.8857446549658192,0.885744654965819,5.938322471023351e-05,0.49846195629301665,0.5014786604810735,0,HMM: stress regime (OVX=53.0)
2015-03-04,48.92,0.8898994333986281,0.8898994333986279,2.8790528633887817e-06,0.5035665586759492,0.49643056227345217,1,HMM: normal regime (OVX=48.9)
2015-03-05,47.09,0.8964134696394259,0.8964134696394259,5.684341985231232e-09,0.502065620584692,0.497934373731623,1,HMM: normal regime (OVX=47.1)
2015-03-06,48.96,0.9011263194727267,0.9011263194727267,2.5916670515765286e-07,0.49894030987095206,0.5010594309620929,0,HMM: stress regime (OVX=49.0)
2015-03-09,48.99,0.9052227857155796,0.9052227857155796,7.431917437317537e-07,0.5068403027260017,0.4931589540819989,1,HMM: normal regime (OVX=49.0)
2015-03-10,50.92,0.9066913413507024,0.9066913413507024,7.554590994886546e-06,0.4941880346697308,0.5058044107394025,0,HMM: stress regime (OVX=50.9)
2015-03-11,49.17,0.9065065371637877,0.9065065371637875,1.448731257026368e-05,0.5122858204260375,0.4876996922618435,1,HMM: normal regime (OVX=49.2)
2015-03-12,49.59,0.9046255575500691,0.9046255575500691,1.8204359905189504e-05,0.48976175507728764,0.5102200405638024,0,HMM: stress regime (OVX=49.6)
2015-03-13,54.56,0.900740127581075,0.900740127581075,1.8855343792054132e-06,0.517949394813124,0.4820487196551896,1,HMM: normal regime (OVX=54.6)
2015-03-16,56.93,0.8953742135963842,0.8953742135963841,5.583750119807275e-08,0.48544709262899705,0.5145528515358521,0,HMM: stress regime (OVX=56.9)
2015-03-17,59.85,0.8896527031123362,0.8896527031123362,2.3573427303686785e-09,0.5240046087324804,0.47599538890982906,1,HMM: normal regime (OVX=59.9)
2015-03-18,53.65,0.8865203680004636,0.8865203680004636,2.2199023149971397e-06,0.48044554506481335,0.5195522350317925,0,HMM: stress regime (OVX=53.6)
2015-03-19,53.82,0.8835833572403263,0.8835833572403263,2.870978532759679e-06,0.5257989515768174,0.4741981774440091,1,HMM: normal regime (OVX=53.8)
2015-03-20,50.84,0.8861073762034444,0.8861073762034444,4.9579170364632025e-06,0.4783501888850869,0.5216448532000548,0,HMM: stress regime (OVX=50.8)
2015-03-23,49.32,0.8912300030809444,0.8912300030809442,1.453631573386487e-07,0.524681527814291,0.47531832682327185,1,HMM: normal regime (OVX=49.3)
2015-03-24,47.94,0.8991346731176705,0.8991346731176704,5.2724953226478894e-11,0.4792750180409762,0.5207249819068537,0,HMM: stress regime (OVX=47.9)
2015-03-25,47.03,0.903886648276614,0.9038866482766139,4.059203081009825e-07,0.524085830057052,0.47591376402138025,1,HMM: normal regime (OVX=47.0)
2015-03-26,49.58,0.9068309546849445,0.9068309546849443,6.5361663154213736e-06,0.47935002109950064,0.5206434427370706,0,HMM: stress regime (OVX=49.6)
2015-03-27,52.84,0.9054474285591331,0.905447428559133,2.7048347474860516e-05,0.5245793993652793,0.47539355229004104,1,HMM: normal regime (OVX=52.8)
2015-03-30,51.98,0.9035550747459599,0.9035550747459598,3.7232368826714414e-05,0.4806918504416797,0.5192709171909656,0,HMM: stress regime (OVX=52.0)
2015-03-31,53.72,0.8994559930440815,0.8994559930440815,2.3831219410016983e-06,0.5237103134287123,0.4762873034470136,1,HMM: normal regime (OVX=53.7)
2015-04-01,50.9,0.8965876510767872,0.8965876510767871,3.030867753272029e-05,0.483055591156843,0.5169141001632218,0,HMM: stress regime (OVX=50.9)
2015-04-02,49.84,0.8963985358998713,0.8963985358998711,0.00015677259559850542,0.5205025121854853,0.47934071521701965,1,HMM: normal regime (OVX=49.8)
2015-04-06,48.33,0.8996137860009261,0.8996137860009259,2.9395633378322313e-05,0.48480953654844566,0.5151610678160028,0,HMM: stress regime (OVX=48.3)
2015-04-07,46.25,0.9038485879541922,0.9038485879541922,5.20594165055894e-06,0.5180556250051989,0.481939169050193,1,HMM: normal regime (OVX=46.2)
2015-04-08,48.1,0.9078263592189483,0.9078263592189483,3.308825584133485e-06,0.4869102120624733,0.5130864791137043,0,HMM: stress regime (OVX=48.1)
2015-04-09,46.65,0.9109915468567017,0.9109915468567017,8.492115167067497e-06,0.515664449453427,0.48432705842873464,1,HMM: normal regime (OVX=46.6)
2015-04-10,43.04,0.9163711377800574,0.9163711377800574,1.1590324266864179e-07,0.48927514071941886,0.5107247433795611,0,HMM: stress regime (OVX=43.0)
2015-04-13,44.2,0.9196484079710758,0.9196484079710757,6.154155283400312e-07,0.5120842851065573,0.4879150994759938,1,HMM: normal regime (OVX=44.2)
2015-04-14,44.65,0.9209444610021966,0.9209444610021966,6.736746547597522e-06,0.49299747571541924,0.5069957875383703,0,HMM: stress regime (OVX=44.6)
2015-04-15,46.14,0.9224649267757801,0.9224649267757801,0.0001573798526433571,0.5095881787361916,0.49025444141207447,1,HMM: normal regime (OVX=46.1)
2015-04-16,43.48,0.9250601383514793,0.9250601383514792,0.00016656643845182535,0.4963640978417173,0.5034693357203042,0,HMM: stress regime (OVX=43.5)
2015-04-17,42.0,0.9259726412575665,0.9259726412575663,0.00027083616077133954,0.5061699457681467,0.49355921807440273,1,HMM: normal regime (OVX=42.0)
2015-04-20,42.06,0.9278188478993213,0.9278188478993211,0.00010412252303432054,0.500159735803709,0.49973614167282376,1,HMM: normal regime (OVX=42.1)
2015-04-21,41.04,0.9309597231635791,0.9309597231635791,1.2684088166477292e-05,0.5019487264006927,0.49803858950801144,1,HMM: normal regime (OVX=41.0)
2015-04-22,39.01,0.937224884656359,0.9372248846563588,3.829727120379582e-08,0.5036357995871458,0.496364162112405,1,HMM: normal regime (OVX=39.0)
2015-04-23,37.98,0.9423161127088902,0.9423161127088899,1.2553263196117975e-08,0.49679699909500535,0.5032029883547067,0,HMM: stress regime (OVX=38.0)
2015-04-24,36.61,0.9475236925721987,0.9475236925721985,5.436782930969208e-10,0.5078953823988839,0.49210461705577974,1,HMM: normal regime (OVX=36.6)
2015-04-27,37.46,0.951904426058052,0.9519044260580518,1.3359546297866146e-09,0.4913823916401312,0.5086176070241445,0,HMM: stress regime (OVX=37.5)
2015-04-28,37.31,0.9555186561774403,0.9555186561774403,3.518941580981346e-09,0.5137761697196664,0.4862238267621995,1,HMM: normal regime (OVX=37.3)
2015-04-29,36.68,0.9578705142512947,0.9578705142512944,8.943866149471686e-08,0.48601903992381057,0.5139808706376815,0,HMM: stress regime (OVX=36.7)
2015-04-30,36.28,0.959625862911804,0.959625862911804,2.96201561730326e-07,0.5206895294516285,0.47931017434735373,1,HMM: normal regime (OVX=36.3)
2015-05-01,35.62,0.9606825105710767,0.9606825105710767,8.444664442252391e-07,0.479617832020206,0.5203813235150914,0,HMM: stress regime (OVX=35.6)
2015-05-04,36.2,0.9619961272240914,0.9619961272240912,2.1232119092087946e-06,0.5277619950366875,0.4722358817525879,1,HMM: normal regime (OVX=36.2)
2015-05-05,36.24,0.9631136213487526,0.9631136213487524,6.048860238231835e-06,0.4725740611933443,0.5274198899432708,0,HMM: stress regime (OVX=36.2)
2015-05-06,36.88,0.9629047967853681,0.962904796785368,0.000362685930784657,0.5351340429146013,0.464503271151246,1,HMM: normal regime (OVX=36.9)
2015-05-07,38.13,0.960999105484482,0.9609991054844818,0.005386613822200512,0.4657912294196001,0.528822156758986,0,HMM: stress regime (OVX=38.1)
2015-05-08,35.09,0.9615793751101649,0.9615793751101649,0.027428676039574957,0.537992537125414,0.4345787868372304,1,HMM: normal regime (OVX=35.1)
2015-05-11,34.86,0.9630379970893864,0.9630379970893863,0.09494055569349151,0.4359055512855894,0.46915389301882243,0,HMM: stress regime (OVX=34.9)
2015-05-12,33.74,0.96581090557519,0.9658109055751899,0.2681663443904814,0.47944961423614474,0.25238404137068826,1,HMM: normal regime (OVX=33.7)
2015-05-13,34.33,0.9685807566293031,0.9685807566293029,0.555322208314469,0.25470963328867346,0.18996815839810433,2,HMM: calm regime (OVX=34.3)
2015-05-14,32.63,0.9746132267977075,0.9746132267977075,0.6363941392729642,0.1943942818283782,0.16921157889555807,2,HMM: calm regime (OVX=32.6)
2015-05-15,29.95,0.9807847544191283,0.9808514878340496,0.7354748191822649,0.17300950783433458,0.09151567298338983,2,HMM: calm regime (OVX=29.9)
2015-05-18,30.63,0.9858716090168509,0.9859383424317721,0.8987937622465989,0.09447495589615827,0.006731281853861529,2,HMM: calm regime (OVX=30.6)
2015-05-19,34.82,0.9846444341704863,0.9847111675854077,0.9929324447906578,0.006775225952638845,0.0002923292577643464,2,HMM: calm regime (OVX=34.8)
2015-05-20,33.7,0.9853669321037893,0.9854336655187108,0.9996543910538238,0.00033028565339488327,1.5323289457564406e-05,2,HMM: calm regime (OVX=33.7)
2015-05-21,31.61,0.9866200789087435,0.986686812323665,0.9999355851843414,6.312983321986639e-05,1.284980215090772e-06,2,HMM: calm regime (OVX=31.6)
2015-05-22,31.29,0.9849431020462855,0.9849431020462853,0.9999228115081209,7.589144309680118e-05,1.2970503079112585e-06,2,HMM: calm regime (OVX=31.3)
2015-05-26,34.66,0.9800797178964291,0.980079717896429,0.9997488803146638,0.00025019426809672627,9.254184348681071e-07,2,HMM: calm regime (OVX=34.7)
2015-05-27,35.29,0.9795598527257763,0.9795598527257761,0.9999557525555826,4.381294990433198e-05,4.344970166119599e-07,2,HMM: calm regime (OVX=35.3)
2015-05-28,34.2,0.9789851319804628,0.9789851319804628,0.9999635885768652,3.631804737336256e-05,9.337595417804063e-08,2,HMM: calm regime (OVX=34.2)
2015-05-29,33.74,0.9764205993344586,0.9764205993344586,0.999950194865726,4.947512570330852e-05,3.300070575353954e-07,2,HMM: calm regime (OVX=33.7)
2015-06-01,35.3,0.9716948803845307,0.9716948803845306,0.9998432329886362,0.0001564193742299373,3.47639290121894e-07,2,HMM: calm regime (OVX=35.3)
2015-06-02,35.74,0.9705060995960159,0.9705060995960159,0.9999615755038607,3.800166848792519e-05,4.228298489093917e-07,2,HMM: calm regime (OVX=35.7)
2015-06-03,37.4,0.9682704992864422,0.9682704992864422,0.9999330948603351,6.599904176545523e-05,9.060977709587901e-07,2,HMM: calm regime (OVX=37.4)
2015-06-04,38.42,0.9637891224673808,0.9637891224673808,0.9996830445166505,0.0003162164426453027,7.390404639460237e-07,2,HMM: calm regime (OVX=38.4)
2015-06-05,33.54,0.9640215506262078,0.9640215506262078,0.9999687078109971,3.0913798732626684e-05,3.7838872590977725e-07,2,HMM: calm regime (OVX=33.5)
2015-06-08,34.04,0.9654340012799967,0.9654340012799965,0.9999636697517718,3.61752554319414e-05,1.5499361763547364e-07,2,HMM: calm regime (OVX=34.0)
2015-06-09,33.01,0.9685275514841157,0.9685275514841157,0.9998784096682026,0.00012007782456802995,1.5125108593220576e-06,2,HMM: calm regime (OVX=33.0)
2015-06-10,31.79,0.9748500844150735,0.9748500844150734,0.9992832106876385,0.0006492301130695071,6.755920131109451e-05,2,HMM: calm regime (OVX=31.8)
2015-06-11,31.76,0.9822370552940061,0.9822370552940061,0.9978176833671825,0.00212353113763614,5.878549215728279e-05,2,HMM: calm regime (OVX=31.8)
2015-06-12,31.51,0.984694624127988,0.984694624127988,0.9998849794589441,0.00011106562177670432,3.954919186992319e-06,2,HMM: calm regime (OVX=31.5)
2015-06-15,32.55,0.9864481467883985,0.9864481467883985,0.9999632280736332,3.667161427925481e-05,1.0030921385984802e-07,2,HMM: calm regime (OVX=32.5)
2015-06-16,32.39,0.9871936264551572,0.987193626455157,0.9999766415603158,2.3331311008768002e-05,2.7126961109694654e-08,2,HMM: calm regime (OVX=32.4)
2015-06-17,32.83,0.9859249153723125,0.9859249153723123,0.9999744122250832,2.5568427185163697e-05,1.9350314234468933e-08,2,HMM: calm regime (OVX=32.8)
2015-06-18,31.59,0.9861372762899447,0.9861372762899446,0.9999758059582797,2.4169772110107358e-05,2.4271136082459686e-08,2,HMM: calm regime (OVX=31.6)
2015-06-19,30.4,0.9875628565969009,0.9875628565969008,0.9999695418719216,3.0406043743264846e-05,5.2086091817418796e-08,2,HMM: calm regime (OVX=30.4)
2015-06-22,30.06,0.9907196749539866,0.9907196749539864,0.9999432946277068,5.652682634266122e-05,1.785433208193002e-07,2,HMM: calm regime (OVX=30.1)
2015-06-23,29.69,0.9937623863249015,0.9941783019057387,0.9999107758784117,8.84175923005316e-05,8.065271906276608e-07,2,HMM: calm regime (OVX=29.7)
2015-06-24,29.6,0.9973358900481382,0.9982894477975419,0.9998471481209319,0.0001503341341459715,2.517744963736142e-06,2,HMM: calm regime (OVX=29.6)
2015-06-25,29.26,0.999390987914135,1.0013460844652453,0.9998017526753392,0.0001906422617196861,7.6050605221166474e-06,2,HMM: calm regime (OVX=29.3)
2015-06-26,29.01,0.9999200958588993,1.0032219780753806,0.9995710635126551,0.00037150099967400485,5.7435487197600014e-05,2,HMM: calm regime (OVX=29.0)
2015-06-29,33.64,0.9954713215565343,0.9987732037730158,0.9971847688747982,0.0026037219963933552,0.0002115091288173279,2,HMM: calm regime (OVX=33.6)
2015-06-30,32.43,0.9923799997553759,0.99526596639102,0.9944689058868883,0.0033334992823559483,0.0021975948314078434,2,HMM: calm regime (OVX=32.4)
2015-07-01,34.11,0.9873096496292508,0.9896579740963283,0.9625583527211999,0.034340056983696174,0.0031015902938203,2,HMM: calm regime (OVX=34.1)
2015-07-02,33.8,0.9825955581689232,0.9839423438342942,0.903930391086332,0.061929989745121705,0.0341396191706981,2,HMM: calm regime (OVX=33.8)
2015-07-06,40.01,0.9714036209684002,0.9714036209684,4.572132751899133e-05,0.9391263818796286,0.06082789679146403,1,HMM: normal regime (OVX=40.0)
2015-07-07,40.54,0.9642440834086019,0.9642440834086017,1.2818338805765444e-05,0.0740095408811681,0.9259776407797798,0,HMM: stress regime (OVX=40.5)
2015-07-08,42.2,0.9541418074932491,0.9541418074932488,2.802026032613395e-10,0.9213926707243871,0.0786073289969702,1,HMM: normal regime (OVX=42.2)
2015-07-09,42.04,0.946160537191262,0.9461605371912618,3.199964727869073e-09,0.09157640896579888,0.9084235878325332,0,HMM: stress regime (OVX=42.0)
2015-07-10,41.22,0.9385609616228152,0.938560961622815,5.720147347197175e-11,0.905458615164394,0.09454138477908791,1,HMM: normal regime (OVX=41.2)
2015-07-13,38.08,0.9404371644894634,0.9404371644894631,1.0804155310471273e-07,0.10521726392068209,0.8947826280387221,0,HMM: stress regime (OVX=38.1)
2015-07-14,36.31,0.9446334756852611,0.9446334756852611,3.423457961598748e-09,0.8895298651195737,0.11047013145361576,1,HMM: normal regime (OVX=36.3)
2015-07-15,37.25,0.9493536258160526,0.9493536258160524,1.734991402273259e-08,0.11844058926880639,0.881559393379781,0,HMM: stress regime (OVX=37.2)
2015-07-16,35.92,0.955329567506577,0.9553295675065769,7.354507410903235e-10,0.8779713657118597,0.12202863355428005,1,HMM: normal regime (OVX=35.9)
2015-07-17,34.68,0.9619278574870789,0.9619278574870789,5.3934542153379865e-09,0.12789424101672545,0.8721057535906014,0,HMM: stress regime (OVX=34.7)
2015-07-20,36.39,0.9636669702887563,0.9636669702887563,5.4681954301713855e-08,0.87040773720638,0.12959220811382496,1,HMM: normal regime (OVX=36.4)
2015-07-21,34.97,0.9651201902327315,0.9651201902327315,1.3176937583661958e-06,0.13516203114788342,0.8648366511593141,0,HMM: stress regime (OVX=35.0)
2015-07-22,37.66,0.9647013368171006,0.9647013368171006,1.1043186195728681e-06,0.8652728932601043,0.13472600242166813,1,HMM: normal regime (OVX=37.7)
2015-07-23,38.46,0.9620829759485006,0.9620829759485006,3.983756305806771e-05,0.13929985657612068,0.8606603058635658,0,HMM: stress regime (OVX=38.5)
2015-07-24,39.0,0.9575743690080067,0.9575743690080067,0.0004800464289040154,0.8638074358464485,0.13571251772614176,1,HMM: normal regime (OVX=39.0)
2015-07-27,41.15,0.9529011345097727,0.9529011345097725,0.030353795801196626,0.1393361000853891,0.8303101041167913,0,HMM: stress regime (OVX=41.1)
2015-07-28,39.94,0.9478140179193539,0.9478140179193539,0.10337744427907494,0.83817756683072,0.05844498888787863,1,HMM: normal regime (OVX=39.9)
2015-07-29,38.59,0.9468838876105184,0.9468838876105184,0.9246924670881146,0.061686600351616945,0.013620932561286296,2,HMM: calm regime (OVX=38.6)
2015-07-30,37.33,0.9480223190341658,0.9480223190341656,0.9860057566735633,0.013600332959294354,0.0003939103693528511,2,HMM: calm regime (OVX=37.3)
2015-07-31,38.82,0.9481979836504776,0.9481979836504774,0.9994667072303952,0.00046321914433772245,7.007362395070788e-05,2,HMM: calm regime (OVX=38.8)
2015-08-03,40.91,0.9484177571365444,0.9484177571365444,0.9998471029004935,0.0001498675640314544,3.0295358331734476e-06,2,HMM: calm regime (OVX=40.9)
2015-08-04,40.12,0.9482479738232369,0.9482479738232369,0.9999248066346794,7.433731255617502e-05,8.560517668283241e-07,2,HMM: calm regime (OVX=40.1)
2015-08-05,40.18,0.9467184289584853,0.9467184289584853,0.9999252990491349,7.294301415065901e-05,1.7579382074282702e-06,2,HMM: calm regime (OVX=40.2)
2015-08-06,41.54,0.9426703096767393,0.9426703096767393,0.9996915632862419,0.00030606598365499324,2.3707279813656906e-06,2,HMM: calm regime (OVX=41.5)
2015-08-07,41.17,0.9404505280208898,0.9404505280208898,0.9998983297438132,9.945994979436372e-05,2.2103081685884438e-06,2,HMM: calm regime (OVX=41.2)
2015-08-10,40.99,0.9403770986644278,0.9403770986644275,0.9999289129430062,7.015405932795324e-05,9.330000251107084e-07,2,HMM: calm regime (OVX=41.0)
2015-08-11,42.16,0.9385145194048752,0.9385145194048752,0.999873050856569,0.00012539705248573764,1.552089046417145e-06,2,HMM: calm regime (OVX=42.2)
2015-08-12,42.4,0.9364963319502018,0.9364963319502015,0.999833796511591,0.00016267257428775374,3.530916465787554e-06,2,HMM: calm regime (OVX=42.4)
2015-08-13,43.23,0.9350076830362134,0.9350076830362133,0.9998326685115763,0.0001654617903194922,1.869701650904752e-06,2,HMM: calm regime (OVX=43.2)
2015-08-14,40.92,0.9352365134317997,0.9352365134317997,0.9999344256175874,6.492884731062421e-05,6.455372347860459e-07,2,HMM: calm regime (OVX=40.9)
2015-08-17,40.35,0.935828820669213,0.9358288206692128,0.9999436682997692,5.5686274646548365e-05,6.454244587536743e-07,2,HMM: calm regime (OVX=40.4)
2015-08-18,39.48,0.9382992785684398,0.9382992785684398,0.9998241942609242,0.0001714139360312207,4.391800876954544e-06,2,HMM: calm regime (OVX=39.5)
2015-08-19,41.29,0.9392920940763284,0.9392920940763283,0.9989753384583487,0.0009329350176125055,9.172652594514687e-05,2,HMM: calm regime (OVX=41.3)
2015-08-20,42.58,0.9398562499001695,0.9398562499001695,0.9823587359377766,0.016736858556259504,0.0009044055071555827,2,HMM: calm regime (OVX=42.6)
2015-08-21,44.66,0.9365970547294165,0.9365970547294165,0.7992930597979789,0.18339694913583743,0.01730999106290389,2,HMM: calm regime (OVX=44.7)
2015-08-24,50.11,0.9286050009118256,0.9286050009118254,0.00016776955563690428,0.8196775007738031,0.18015472966806576,1,HMM: normal regime (OVX=50.1)
2015-08-25,49.0,0.9205998985368431,0.920599898536843,9.996401112438108e-08,0.1981866955295369,0.8018132045072521,0,HMM: stress regime (OVX=49.0)
2015-08-26,46.87,0.9159031700152008,0.9159031700152006,4.235995050485804e-06,0.7970093609883624,0.202986403013812,1,HMM: normal regime (OVX=46.9)
2015-08-27,49.03,0.9107163893383639,0.9107163893383637,3.1027977273769814e-06,0.21708798826779727,0.7829089089357171,0,HMM: stress regime (OVX=49.0)
2015-08-28,51.56,0.9054847733443196,0.9054847733443196,5.978312009340928e-08,0.7800242478933659,0.2199756923256893,1,HMM: normal regime (OVX=51.6)
2015-08-31,54.37,0.9025632594350723,0.9025632594350721,5.723700852538532e-08,0.23329780207205902,0.7667021406919322,0,HMM: stress regime (OVX=54.4)
2015-09-01,57.51,0.8968484106341321,0.8968484106341321,1.8217512763122705e-13,0.7638335332659469,0.23616646673699856,1,HMM: normal regime (OVX=57.5)
2015-09-02,53.75,0.8919054996230626,0.8919054996230624,1.0874504857766815e-12,0.2537176478689904,0.7462823521278958,0,HMM: stress regime (OVX=53.8)
2015-09-03,50.44,0.8908804445294309,0.8908804445294308,3.446806638279836e-11,0.7431020478302965,0.25689795213753863,1,HMM: normal regime (OVX=50.4)
2015-09-04,49.29,0.8925038680996416,0.8925038680996416,2.1474130731791442e-10,0.2668060455942028,0.7331939541937521,0,HMM: stress regime (OVX=49.3)
2015-09-08,50.14,0.8954037777073282,0.895403777707328,6.348978302027623e-11,0.7283474190914193,0.27165258084829014,1,HMM: normal regime (OVX=50.1)
2015-09-09,49.5,0.9007508604133727,0.9007508604133726,6.2070607036377085e-12,0.2792516011741256,0.7207483988226027,0,HMM: stress regime (OVX=49.5)
2015-09-10,50.05,0.9033078447930155,0.9033078447930155,4.91099178177391e-10,0.7152223235899435,0.28477767592187353,1,HMM: normal regime (OVX=50.0)
2015-09-11,49.63,0.9038924371001406,0.9038924371001403,8.168004396488501e-09,0.2939337963889695,0.7060661954422079,0,HMM: stress regime (OVX=49.6)
2015-09-14,49.81,0.9035127372229317,0.9035127372229315,2.646036027028523e-08,0.7035866309054105,0.2964133426370922,1,HMM: normal regime (OVX=49.8)
