date,ovx_level,gate_hmm_no_scaleup,gate_hmm_with_scaleup,state,prob_calm,prob_normal,prob_stress
2015-09-17,45.34,0.7344010001550261,0.734401000155026,2,1.1898321872233983e-07,1.8779090274787324e-07,0.9999996932238462
2015-09-18,45.84,0.741833363937533,0.7418333639375326,2,1.649373991006573e-06,7.91692347499327e-06,0.9999904337039976
2015-09-21,47.51,0.7462021065768806,0.7462021065768804,2,1.3655155705025029e-05,4.494749961481677e-05,0.9999413973419764
2015-09-22,48.9,0.7502703333976732,0.7502703333976731,2,5.305678679801405e-05,2.6232593345584212e-05,0.9999207106233284
2015-09-23,51.12,0.7487062595375062,0.7487062595375061,2,2.8688691411204335e-05,4.249996635519289e-06,0.9999670613146686
2015-09-24,49.44,0.7405689274825251,0.7405689274825249,2,5.2791082646048725e-06,1.6504198182800316e-05,0.9999782166968267
2015-09-25,47.71,0.7367818570760718,0.7367818570760717,2,3.299655083934679e-05,0.00011355865888291107,0.9998534447886828
2015-09-28,49.46,0.7330565827078503,0.7330565827078501,2,0.00012082879836230208,0.0001003973678804571,0.9997787738371484
2015-09-29,49.32,0.7322709589825963,0.7322709589825962,2,0.00011420903700778588,2.2055539450871464e-06,0.9998835854085568
2015-09-30,45.52,0.7430512631310234,0.7430512631310233,2,7.095488748490317e-07,1.4591042695164543e-07,0.9999991445442014
2015-10-01,44.61,0.7527639407673477,0.7527639407673474,2,2.6025830150659913e-06,1.2161703763049184e-05,0.9999852357139746
2015-10-02,42.86,0.7631347654077646,0.7631347654077645,2,1.704961608536693e-05,4.584708291834486e-06,0.9999783656761007
2015-10-05,43.03,0.7764419831214305,0.7764419831214304,2,4.857227785111699e-06,1.869674888937513e-06,0.9999932730942211
2015-10-06,44.14,0.786968805440047,0.7869688054400468,2,4.093435735420887e-06,2.2921149897451317e-05,0.9999729854109431
2015-10-07,43.26,0.7919528396852881,0.791952839685288,2,3.409418542986402e-05,8.854873093254934e-05,0.9998773570821051
2015-10-08,43.28,0.794933450428978,0.7949334504289779,2,9.598728560934793e-05,6.684727484780567e-05,0.9998371654386664
2015-10-09,42.8,0.7950736257560712,0.7950736257560711,2,7.490637167699131e-05,8.066335924685845e-05,0.9998444302714575
2015-10-12,44.9,0.7908852746785157,0.7908852746785154,2,9.147592277131559e-05,0.0002449020103579866,0.9996636220702246
2015-10-13,45.37,0.7882094560153845,0.7882094560153844,2,0.00027548882301287666,0.00029998310245715304,0.9994245280717025
2015-10-14,42.7,0.7895103862591786,0.7895103862591784,2,0.0003211740460646041,0.0011246858418364324,0.9985541401142323
2015-10-15,41.99,0.7925470800094002,0.7925470800094001,2,0.0012034486516229344,0.00032336038333739305,0.9984731909670979
2015-10-16,39.58,0.8005712861084294,0.8005712861084293,2,0.00032423944084212115,9.866323511139935e-06,0.9996658942373668
2015-10-19,40.74,0.8103101358336152,0.8103101358336151,2,9.878885106425065e-06,5.6317417116038794e-06,0.9999844893720923
2015-10-20,41.72,0.8186214887652771,0.8186214887652769,2,1.0907840852723022e-05,0.0002108864517983236,0.9997782057107324
2015-10-21,41.77,0.8208443551799778,0.8208443551799777,2,0.00044163333545570844,0.004702151241187455,0.9948562154225788
2015-10-22,40.22,0.8252666573029375,0.8252666573029372,2,0.006648759273745141,0.09129448212738142,0.9020567586003628
2015-10-23,41.51,0.8203355445138918,0.8203355445138915,2,0.10831862323022877,0.3348527888089251,0.5568285879603518
2015-10-26,42.99,0.8051315678364613,0.8051315678364613,0,0.34533848254031324,0.49733387119276923,0.15732764627021517
2015-10-27,44.77,0.7875738000555963,0.7875738000555961,1,0.5211707410280529,0.4424968260181402,0.036332432951782255
2015-10-28,44.29,0.771395278030315,0.7713952780303149,0,0.45445473178633694,0.5438332952915672,0.0017119729190035631
2015-10-29,43.63,0.7530971225983908,0.7530971225983907,1,0.5686289503599696,0.43109778733482185,0.0002732623062404869
2015-10-30,41.95,0.7427822075568311,0.742782207556831,0,0.44317448743351817,0.5568162326357443,9.279934096711163e-06
2015-11-02,41.88,0.7459539564802542,0.745953956480254,1,0.5805485077217349,0.4194398158903785,1.1676384768507321e-05
2015-11-03,41.27,0.7557236842162106,0.7557236842162105,0,0.43104652491264,0.5689358121701642,1.766291680835219e-05
2015-11-04,41.54,0.763429665649142,0.7634296656491418,1,0.5922682794263902,0.40771177980935475,1.9940767155642572e-05
2015-11-05,39.29,0.7763887612924022,0.7763887612924021,0,0.4192543363844778,0.5807123112658671,3.33523472243442e-05
2015-11-06,39.85,0.7828034389640264,0.7828034389640263,1,0.6035144424870278,0.39647027081290703,1.528669915351053e-05
2015-11-09,41.34,0.7844017828286308,0.7844017828286307,0,0.40792994059071824,0.592057784949457,1.2274458765153785e-05
2015-11-10,39.34,0.7904543192412049,0.7904543192412048,1,0.6154070587896593,0.3843342967726299,0.0002586444375669035
2015-11-11,41.92,0.7893353940455222,0.7893353940455221,0,0.3948201380503984,0.5998969035655193,0.005282958381758748
2015-11-12,43.93,0.7755659978019939,0.7755659978019936,1,0.6252893029069126,0.006617372056449445,0.36809332503428355
2015-11-13,46.26,0.7687770077417929,0.7687770077417928,2,0.004497152568948151,2.778583522364417e-05,0.9954750615935186
2015-11-16,47.44,0.7642167914384874,0.7642167914384873,2,1.5492741727701628e-05,1.898605435979177e-06,0.9999826086553006
2015-11-17,46.63,0.7550193943153919,0.7550193943153918,2,5.358037816274499e-06,0.00010174314069018076,0.9998928988229758
2015-11-18,43.53,0.7604695618994294,0.7604695618994293,2,0.002271866444504965,0.04781357825233969,0.9499145553008025
2015-11-19,43.75,0.77104890988443,0.7710489098844298,2,0.048156504879929674,0.015738409983437545,0.9361050851346341
2015-11-20,44.93,0.7738562022270487,0.7738562022270485,2,0.01781704671757459,0.038032030336838996,0.9441509229437767
2015-11-23,45.84,0.7771114871199716,0.7771114871199715,2,0.03831748562291236,0.011460343078813086,0.9502221712990819
2015-11-24,47.17,0.7760229107050767,0.7760229107050766,2,0.012651906134259793,0.0004089082676902523,0.986939185596557
2015-11-25,48.46,0.7657441444213117,0.7657441444213114,2,0.00028987529043628736,8.588760095414107e-07,0.9997092658357937
2015-11-27,48.28,0.7563090468230654,0.7563090468230653,2,6.603715037207811e-07,3.3031779327415106e-08,0.9999993065942038
2015-11-30,48.14,0.7497499916172308,0.7497499916172305,2,1.0188413974100258e-07,1.0101462563031812e-08,0.9999998880157426
2015-12-01,49.28,0.7429649062465806,0.7429649062465804,2,9.222756003199828e-09,9.555492672262954e-10,0.9999999898209353
2015-12-02,51.96,0.7341237620778004,0.7341237620778003,2,5.746884220288641e-12,7.047393097717929e-13,0.999999999992724
2015-12-03,50.65,0.7300855553696634,0.7300855553696632,2,1.8954763223218697e-10,3.820221735902636e-11,0.9999999997744453
2015-12-04,45.44,0.7358222148797607,0.7358222148797606,2,6.515491941537195e-08,8.509298833521901e-09,0.9999999263382078
2015-12-07,49.0,0.7341843228058266,0.7341843228058265,2,8.521443050316232e-09,1.0173132039407522e-09,0.9999999904612196
2015-12-08,50.34,0.7322465081281105,0.7322465081281104,2,8.658442151538205e-09,1.0025477724981014e-09,0.9999999903375283
2015-12-09,51.53,0.7329853448068018,0.7329853448068018,2,5.309360795479152e-10,8.293674032063771e-11,0.9999999993888196
2015-12-10,51.23,0.7319630456109488,0.7319630456109487,2,3.6227665121040155e-08,3.941958652703376e-09,0.9999999598294388
2015-12-11,54.29,0.71572340123357,0.7157234012335698,2,4.1104523259647825e-13,3.748593111626448e-14,1.0
2015-12-14,55.36,0.7049147230997655,0.7049147230997652,2,1.0576025062050078e-11,7.497114554286878e-12,0.9999999999854481
2015-12-15,50.03,0.705474535871773,0.7054745358717729,2,6.686188300097365e-07,5.042436604865224e-07,0.9999988271381482
2015-12-16,47.64,0.7126457312036644,0.7126457312036643,2,1.0991048418827962e-06,5.512091579603339e-07,0.9999983496832077
2015-12-17,47.45,0.7196701007622275,0.7196701007622274,2,1.2060375281179486e-06,1.9380706205513054e-07,0.9999986001576665
2015-12-18,49.43,0.7280035126858675,0.7280035126858675,2,2.783233663406091e-07,2.0444133824127398e-07,0.9999995172330529
2015-12-21,49.18,0.7384752755744886,0.7384752755744884,2,1.4676157939747648e-06,2.6414586712121556e-05,0.9999721177986408
2015-12-22,48.84,0.7406776764183807,0.7406776764183804,2,0.00016858835677317576,0.004503900718343847,0.9953275109223299
2015-12-23,47.39,0.7411710807985974,0.7411710807985973,2,0.004724909154836842,0.004578117387373914,0.9906969734578306
2015-12-24,44.81,0.7466411714267094,0.7466411714267093,2,0.004735056761783789,0.0038737390625252846,0.991391204176859
2015-12-28,47.0,0.7513265228402404,0.7513265228402402,2,0.004013572155441923,0.0013621628775408593,0.9946242649644359
2015-12-29,45.27,0.7591299913252777,0.7591299913252776,2,0.0013992162277490661,0.0004543587206671542,0.9981464250480621
2015-12-30,46.01,0.7647360841656206,0.7647360841656204,2,0.00047296207942490025,0.0002074025609993323,0.9993196353564405
2015-12-31,46.57,0.7663845863270828,0.7663845863270826,2,0.00021858409249349804,9.983687507592442e-06,0.999771432221129
2016-01-04,49.79,0.7564637662062854,0.7564637662062853,2,9.230161314800705e-06,1.002636107057365e-06,0.9999897672037745
2016-01-05,49.68,0.7513175902353378,0.7513175902353376,2,2.3696021016341444e-06,1.520439201204571e-07,0.9999974783527211
2016-01-06,52.36,0.7378747691732287,0.7378747691732285,2,1.4771063198391846e-08,5.996523094542495e-10,0.9999999846259017
2016-01-07,56.15,0.7199564439331496,0.7199564439331495,2,2.737412099281737e-13,2.402190311149486e-14,1.0
2016-01-08,56.1,0.703266572847741,0.7032665728477407,2,4.541383628936392e-13,4.310847195442059e-14,1.0
2016-01-11,62.98,0.6833613582571865,0.6833613582571865,2,2.2360899205965125e-24,2.7291621167254413e-25,1.0
2016-01-12,65.27,0.6604772570559275,0.6604772570559273,2,9.745677904081084e-32,1.5189960690812406e-32,1.0
2016-01-13,60.67,0.6480573305060242,0.6480573305060242,2,3.2889476199500596e-22,7.505025789347024e-23,1.0
2016-01-14,57.56,0.6459782164778524,0.6459782164778523,2,3.922656900675661e-20,1.177858359184621e-20,1.0
2016-01-15,62.09,0.6376689684903754,0.6376689684903752,2,2.5872178357324632e-28,9.883029192984698e-29,1.0
2016-01-19,64.04,0.6363633396576589,0.6363633396576589,2,4.9724176494668874e-31,2.7971752036544594e-31,1.0
2016-01-20,67.93,0.633329658270204,0.6333296582702039,2,3.7513892540941107e-38,3.3032562415469117e-38,1.0
2016-01-21,65.79,0.6269706834715324,0.6269706834715323,2,2.680000978323017e-39,2.591001997941981e-39,1.0
2016-01-22,61.86,0.6211106064412067,0.6211106064412065,2,1.2614961283699953e-35,1.122276750261665e-35,1.0
2016-01-25,65.74,0.6166586495301862,0.616658649530186,2,7.752962537047698e-41,8.84796213218995e-41,1.0
2016-01-26,65.89,0.6144620998399075,0.6144620998399073,2,1.7924996063692618e-41,2.0795854910347024e-41,1.0
2016-01-27,65.62,0.6170852163611518,0.6170852163611515,2,1.03193482906303e-37,9.82104328068108e-38,1.0
2016-01-28,65.99,0.6168531779920784,0.6168531779920783,2,1.617748960086184e-36,1.2483206289739723e-36,1.0
2016-01-29,61.86,0.6168531779920784,0.6168531779920783,2,3.70201336132926e-27,1.593601354752817e-27,1.0
2016-02-01,66.63,0.6158280444222402,0.61582804442224,2,2.706362469103375e-28,9.764767922593753e-29,1.0
2016-02-02,68.59,0.6127962201550635,0.6127962201550634,2,6.708780833215424e-26,1.8441848322841188e-26,1.0
2016-02-03,67.71,0.6104166478885589,0.6104166478885588,2,5.722834892556412e-22,1.1803452774113364e-22,1.0
2016-02-04,66.78,0.6095111548087143,0.6095111548087142,2,1.4752821227117276e-16,2.231238494087028e-17,1.0
2016-02-05,66.67,0.6036937404895165,0.6036937404895164,2,3.6352617521080317e-14,4.181884984143152e-15,1.0
2016-02-08,68.38,0.6017415157132998,0.6017415157132996,2,1.2211852907873816e-13,1.4225068678221145e-14,1.0
2016-02-09,72.29,0.5978883372527812,0.5978883372527811,2,2.7714971996968386e-14,3.098313017759463e-15,1.0
2016-02-10,72.5,0.5928595327481961,0.592859532748196,2,9.59381058990321e-15,1.0925151217698561e-15,1.0
2016-02-11,77.79,0.581825339271554,0.581825339271554,2,1.2291005153526418e-28,1.7739076919046135e-29,1.0
2016-02-12,78.97,0.569633522649615,0.5696335226496148,2,2.746239286612877e-35,4.956222114632042e-36,1.0
2016-02-16,71.53,0.5663165078302546,0.5663165078302546,2,1.8923780138150688e-17,2.9473958942420594e-18,1.0
2016-02-17,69.47,0.5692230798183819,0.5692230798183819,2,7.542499870071739e-15,1.1508546622782947e-15,1.0
2016-02-18,67.49,0.5744967178644691,0.5744967178644689,2,4.00258083756331e-14,6.033625242027735e-15,1.0
2016-02-19,62.46,0.5907080930350774,0.5907080930350771,2,1.0151304743094458e-22,1.383535564151084e-23,1.0
2016-02-22,62.84,0.6074735350128389,0.6074735350128387,2,1.1588899358886325e-23,1.4632298434300072e-24,1.0
2016-02-23,65.03,0.6146020238663444,0.6146020238663443,2,1.0712233370697592e-14,1.671571569405965e-15,1.0
2016-02-24,66.09,0.6183489873605137,0.6183489873605137,2,1.1862157718881982e-13,1.856150221001065e-14,1.0
2016-02-25,63.74,0.6227319139409462,0.6227319139409461,2,1.7613854033332979e-13,2.868804721943735e-14,1.0
2016-02-26,59.96,0.6260022563640859,0.6260022563640858,2,3.7554966727908435e-14,7.26936769409254e-15,1.0
2016-02-29,60.01,0.6296835480354792,0.629683548035479,2,3.0557917414269333e-14,5.878021781147355e-15,1.0
2016-03-01,56.84,0.6405074433065824,0.6405074433065823,2,3.2285423797311445e-20,8.750436171932909e-21,1.0
2016-03-02,53.37,0.65795782769578,0.6579578276957798,2,1.9920891409197504e-30,8.650840394087398e-31,1.0
2016-03-03,52.57,0.6739375936560655,0.6739375936560654,2,1.0439973820079564e-32,6.825102979495522e-33,1.0
2016-03-04,51.89,0.6862045247153052,0.6862045247153052,2,5.583654161691362e-34,5.565293853673286e-34,1.0
2016-03-07,52.8,0.6970043982714753,0.6970043982714751,2,4.258802962299933e-36,5.51064690073072e-36,1.0
2016-03-08,54.04,0.7013072169463608,0.7013072169463607,2,1.569662313638734e-36,2.4843240245385505e-36,1.0
2016-03-09,51.74,0.7040385511648585,0.7040385511648581,2,1.4983954828613406e-41,3.4820004956113187e-41,1.0
2016-03-10,51.98,0.7050356651883596,0.7050356651883594,2,2.7371724966945027e-41,6.189550022023065e-41,1.0
2016-03-11,50.25,0.7079148181335368,0.7079148181335366,2,2.5759422923352467e-44,6.291940125713222e-44,1.0
2016-03-14,50.17,0.712472949792901,0.7124729497929009,2,2.990683590972646e-39,4.2980200561685434e-39,1.0
2016-03-15,48.98,0.7212466597389324,0.7212466597389323,2,8.512388546248961e-31,6.58217190039241e-31,1.0
2016-03-16,43.98,0.7364539767418496,0.7364539767418495,2,5.990614368670358e-35,5.626584063950218e-35,1.0
2016-03-17,46.22,0.7472581092342843,0.747258109234284,2,8.578053563425788e-29,5.729694526845508e-29,1.0
2016-03-18,44.98,0.7576461756454469,0.7576461756454468,2,3.849423083773305e-26,2.2918495837120036e-26,1.0
2016-03-21,45.09,0.7676530357398589,0.7676530357398585,2,3.035570063509941e-26,1.8271837399845522e-26,1.0
2016-03-22,44.12,0.7775892296967799,0.7775892296967799,2,3.834710334093499e-27,2.370171550318174e-27,1.0
2016-03-23,44.58,0.7762612579036896,0.7762612579036894,2,1.378756786360184e-23,6.374695056381348e-24,1.0
2016-03-24,44.96,0.7789212308553097,0.7789212308553096,2,1.4969880067368402e-18,4.717598957265659e-19,1.0
2016-03-28,45.98,0.7768019433578421,0.776801943357842,2,1.0257421549503322e-13,2.1878120863087164e-14,1.0
2016-03-29,46.63,0.7735817033594465,0.7735817033594465,2,1.9088367687719925e-11,3.403779013732985e-12,0.9999999999781721
2016-03-30,46.38,0.7687507633715297,0.7687507633715295,2,5.06097208231588e-09,1.9802993056946435e-09,0.999999992956873
2016-03-31,45.91,0.7659080901983227,0.7659080901983225,2,2.152726730787753e-07,1.6003608463507296e-07,0.9999996246916247
2016-04-01,47.76,0.7601527970126548,0.7601527970126547,2,7.122573534415496e-07,2.2019959010218335e-07,0.9999990675428108
2016-04-04,50.89,0.7507425150260397,0.7507425150260395,2,4.33673814315369e-07,5.545724344367947e-06,0.9999940205995296
2016-04-05,50.16,0.7439739649849776,0.7439739649849775,2,7.013328689484626e-05,0.0016450911863998875,0.9982847755297136
2016-04-06,46.16,0.7444273044589664,0.7444273044589663,2,0.003880233071285018,0.06916220384782196,0.9269575630773624
2016-04-07,46.5,0.7319810413536095,0.7319810413536094,0,0.08192586368785419,0.3632638815143414,0.5548102547957631
2016-04-08,47.42,0.7210830941625359,0.7210830941625357,1,0.3749224612431547,0.357400162512218,0.26767737624785376
2016-04-11,49.04,0.7123258414121347,0.7123258414121347,0,0.3732312276637185,0.4534702218013097,0.1732985505376555
2016-04-12,48.78,0.702839942649087,0.7028399426490868,1,0.46663539478765664,0.3907322067769989,0.14263239843473813
2016-04-13,48.79,0.6855989907734528,0.6855989907734527,0,0.40674278428459526,0.4495475825228417,0.14370963319421562
2016-04-14,46.37,0.6859148104931678,0.6859148104931677,1,0.4635555011610729,0.3806851958408777,0.15575930300060697
2016-04-15,51.27,0.6775202948563539,0.6775202948563537,0,0.39533977290471795,0.3356261040300999,0.26903412306702285
2016-04-18,46.45,0.6835087528861946,0.6835087528861944,1,0.34701257081816594,0.4017370460150584,0.251250383170021
2016-04-19,43.93,0.6953551038079937,0.6953551038079935,0,0.4158360416113259,0.32336411392484793,0.2607998444652512
2016-04-20,43.67,0.7079253644919107,0.7079253644919106,1,0.333982018087591,0.3846151121115293,0.28140286980017254
2016-04-21,43.76,0.7146219383467328,0.7146219383467327,0,0.3980866171054498,0.29246768676690577,0.3094456961279488
2016-04-22,41.97,0.7372432118285217,0.7372432118285216,1,0.3016770242577252,0.1789069460769823,0.5194160296630929
2016-04-25,44.24,0.7428494691502391,0.7428494691502389,0,0.19240377739629222,0.6389074917510896,0.16868873085100944
2016-04-26,43.51,0.7439867046752144,0.7439867046752143,1,0.6524796092349494,0.24976972337833633,0.09775066738413223
2016-04-27,43.64,0.7440681520513024,0.7440681520513023,0,0.26291562965467397,0.6729543618863173,0.06413000845770857
2016-04-28,42.84,0.7466030925788527,0.7466030925788526,1,0.6874792069829344,0.25513978966308926,0.05738100335673435
2016-04-29,42.52,0.7450189306603023,0.7450189306603021,0,0.2672898595076127,0.6797880716387094,0.05292206885690153
2016-05-02,45.15,0.7426506667740819,0.7426506667740818,1,0.6947270059314147,0.25886755682752716,0.046405437244311176
2016-05-03,45.78,0.7367284048510427,0.7367284048510425,0,0.2712619518672349,0.705722530621693,0.023015517513838638
2016-05-04,44.76,0.733754456046031,0.7337544560460307,1,0.7233582338557688,0.26663307989733526,0.010008686248047195
2016-05-05,44.82,0.7284152129422103,0.7284152129422102,0,0.27864045571361173,0.7182986373618679,0.0030609069270883713
2016-05-06,42.47,0.7285577011803893,0.7285577011803891,1,0.7369361814372711,0.26137677704049395,0.0016870415195354622
2016-05-09,44.14,0.731191568846097,0.7311915688460969,0,0.2717140710946413,0.7274574236280575,0.0008285052769171816
2016-05-10,42.28,0.7405610196883512,0.7405610196883511,1,0.7470124322521449,0.2518426808124793,0.0011448869374927925
2016-05-11,42.02,0.7480881605349368,0.7480881605349365,0,0.2611318786961192,0.7384459955321026,0.00042212577368926237
2016-05-12,41.5,0.7573000461009425,0.7573000461009423,1,0.7589193749411206,0.24077473598362112,0.00030588907513286206
2016-05-13,41.57,0.7599175084920026,0.7599175084920025,0,0.249734266853092,0.7500308282444079,0.00023490490402979194
2016-05-16,42.03,0.7657860646547722,0.7657860646547721,1,0.7700534335383208,0.22991122593426108,3.5340524553590143e-05
2016-05-17,42.75,0.764447775186462,0.764447775186462,0,0.23943264216857646,0.7605621168736109,5.240959600998185e-06
2016-05-18,42.87,0.7620201327474352,0.7620201327474351,1,0.7826642060828776,0.21732450135330184,1.1292565399187035e-05
2016-05-19,42.4,0.7593948025182948,0.7593948025182946,0,0.2260762851338303,0.7739177920889858,5.922779484001712e-06
2016-05-20,40.17,0.7636755903758579,0.7636755903758579,1,0.7968242382655109,0.20310781782174533,6.794391222647694e-05
2016-05-23,39.44,0.7716471579548242,0.7716471579548241,0,0.21063664845860153,0.7828972177809981,0.006466133759705118
2016-05-24,38.02,0.7864633011839374,0.7864633011839373,1,0.8051901174888083,0.03252158464225241,0.1622882978699806
2016-05-25,35.94,0.814794135156631,0.8147941351566308,2,0.03147306437877233,0.006552003542481905,0.9619749320805387
2016-05-26,36.56,0.8398939075012878,0.8398939075012878,2,0.0065931829976486195,0.001644784289595621,0.9917620327133945
2016-05-27,35.97,0.860101828796525,0.860101828796525,2,0.001703360129527131,0.001490543939974821,0.9968060959305035
2016-05-31,38.08,0.8717199717244561,0.8717199717244559,2,0.001551935624267745,0.0014999788246483428,0.9969480855504808
2016-06-01,40.0,0.8733379575481596,0.8733379575481595,2,0.001574131320987498,0.0017882351066092032,0.9966376335760019
2016-06-02,36.64,0.8711971198939894,0.8711971198939892,2,0.0018512904194681263,0.0005174802846473446,0.9976312292937269
2016-06-03,34.81,0.8766994326292122,0.8766994326292121,2,0.0005332858600069627,0.0005326838784412232,0.9989340302628367
2016-06-06,35.61,0.8778254843742335,0.8778254843742335,2,0.0005853492335046278,0.0011864962261870131,0.998228154542447
2016-06-07,36.19,0.8833957324708976,0.8833957324708974,2,0.0012199508509757563,0.0002484518093780882,0.9985315973432808
2016-06-08,35.17,0.8973895614668563,0.8973895614668562,2,0.00026064058611744226,0.0006884098867186844,0.9990509495299308
2016-06-09,35.9,0.8996547787770048,0.8996547787770046,2,0.000770651078606002,0.0007191363573280608,0.998510212566433
2016-06-10,39.95,0.8846234318883871,0.8846234318883871,2,0.0007257614428894692,4.3383472270201746e-06,0.9992699002065729
2016-06-13,42.72,0.8653004119581651,0.8653004119581649,2,3.1641375379575682e-06,9.38117677809761e-08,0.9999967420497662
2016-06-14,43.07,0.8469669271290643,0.8469669271290641,2,2.641226638191243e-07,4.0815894143578026e-08,0.9999996950646629
2016-06-15,42.58,0.8265715637222115,0.8265715637222113,2,1.569754797238388e-07,1.3252949343642327e-08,0.9999998297717102
2016-06-16,44.49,0.8041394962032837,0.8041394962032836,2,9.490286000240908e-09,1.9402985308740824e-07,0.9999997964769344
2016-06-17,41.35,0.8005782089178451,0.8005782089178451,2,5.770547958372953e-05,0.0008221517996218709,0.9991201427207004
2016-06-20,38.99,0.8100012309374606,0.8100012309374603,2,0.0008427565424351772,0.0005610771536666204,0.9985961663021848
2016-06-21,40.37,0.8165890024762155,0.8165890024762152,2,0.0006030432081273472,6.618880383996352e-05,0.9993307679850321
2016-06-22,43.25,0.8150286791544961,0.8150286791544958,2,6.369228329907452e-05,3.637735403287263e-06,0.9999326699802052
2016-06-23,40.1,0.825516573732685,0.8255165737326848,2,4.920241892638514e-06,6.062492776198123e-07,0.9999944735107336
2016-06-24,43.33,0.8208016497029575,0.8208016497029573,2,7.185118362282708e-07,6.287855417436652e-08,0.9999992186061133
2016-06-27,42.85,0.8110743948265053,0.8110743948265051,2,1.409668477901725e-07,1.9481571330054562e-06,0.9999979108783004
2016-06-28,40.18,0.8115649449041257,0.8115649449041256,2,2.3051926378471763e-05,8.229558272754826e-05,0.9998946524917047
2016-06-29,38.29,0.8241522661102785,0.8241522661102785,2,8.4717518858788e-05,0.00012962215591715988,0.9997856603260643
2016-06-30,38.09,0.8296012305882057,0.8296012305882057,2,0.0001617241464978375,3.1740890090646944e-05,0.9998065349603272
2016-07-01,36.18,0.8485644397853674,0.8485644397853672,2,2.9187477627681902e-05,1.2736970253362396e-05,0.9999580755523406
2016-07-05,40.08,0.8553910091759616,0.8553910091759613,2,2.9453443865534277e-05,0.0002639463925406756,0.9997066001652848
2016-07-06,41.43,0.8522310315513273,0.8522310315513272,2,0.0002842768566511653,0.00023292117447262656,0.9994828019653142
2016-07-07,43.24,0.8396667096633565,0.8396667096633564,2,0.0002501461912341463,0.00033254778153693986,0.9994173060298431
2016-07-08,41.41,0.8308994280057649,0.8308994280057647,2,0.0020126753964860014,0.07185667067931166,0.9261306539238628
2016-07-11,42.51,0.8138455479088936,0.8138455479088933,2,0.07568549897301828,0.06341607195304884,0.8608984290724139
2016-07-12,39.67,0.806906882425227,0.8069068824252268,0,0.08495982185753995,0.8930319259304087,0.02200825221246854
2016-07-13,43.1,0.7931214341207935,0.7931214341207933,1,0.8969227460876515,0.09884123311199809,0.004236020802707129
2016-07-14,38.3,0.798473839617331,0.7984738396173308,0,0.12035903926370052,0.8770295919301211,0.0026113688041451873
2016-07-15,36.66,0.8053275795349316,0.8053275795349315,1,0.8814881536455459,0.11642942766340751,0.00208241868929358
2016-07-18,38.15,0.8094945697446013,0.8094945697446011,0,0.13542198579973005,0.864217776680147,0.0003602375195720933
2016-07-19,37.2,0.8179353460797906,0.8179353460797903,1,0.8703624492191994,0.12956493105824748,7.261972455117949e-05
2016-07-20,37.02,0.8372972321333864,0.8372972321333864,0,0.14761412723028203,0.8513858089023387,0.00100006386541113
2016-07-21,38.13,0.8378837034246969,0.8378837034246966,1,0.8583909711118555,0.14137914261270074,0.00022988627877899726
2016-07-22,38.85,0.830156647848343,0.8301566478483426,0,0.1583488735837271,0.8407938875732963,0.0008572388447782148
2016-07-25,40.97,0.8210056487862417,0.8210056487862415,1,0.8496027800985888,0.1464968430656465,0.0039003768383733023
2016-07-26,41.27,0.8075847527457747,0.8075847527457747,0,0.16234602263601264,0.758411233337558,0.07924274402302636
2016-07-27,41.6,0.7925250264221945,0.7925250264221944,1,0.7675032858257949,0.04399260873511836,0.18850410543981086
2016-07-28,42.93,0.7873034426118578,0.7873034426118576,2,0.04769155755674224,0.332811870380977,0.6194965720586925
2016-07-29,41.08,0.7889964514153703,0.7889964514153702,2,0.3375031101897429,0.016189000205918864,0.6463078896015743
2016-08-01,44.22,0.7900641642635462,0.790064164263546,2,0.017144836063366236,0.041076346619044135,0.9417788173167924
2016-08-02,45.7,0.788842912143201,0.7888429121432008,2,0.041748315256084745,0.014880560186835205,0.9433711245546772
2016-08-03,44.64,0.7908774208318856,0.7908774208318855,2,0.01938712205223512,0.1748992713619614,0.8057136065863312
2016-08-04,43.1,0.7904830284273204,0.7904830284273203,2,0.19378774750798367,0.3701183552935403,0.43609389719672464
2016-08-05,41.5,0.7804274587918261,0.7804274587918261,0,0.37737038477070994,0.3575146903915926,0.26511492483832916
2016-08-08,41.14,0.7788442698010778,0.7788442698010777,1,0.37757178166751393,0.3818420383451555,0.24058617998806564
2016-08-09,39.76,0.7847559461302248,0.7847559461302247,0,0.3890491748621377,0.38208122837140357,0.22886959676617707
2016-08-10,39.32,0.7898236715019123,0.7898236715019122,1,0.40440522046422417,0.4078845191011511,0.18771026043393843
2016-08-11,39.29,0.7915287615582292,0.791528761558229,0,0.4174850940033811,0.5304095167989864,0.052105389197918225
2016-08-12,37.78,0.803565904903502,0.8035659049035019,1,0.5555453997492966,0.42751008808623325,0.016944512161203275
2016-08-15,37.28,0.8163060652017917,0.8163060652017915,0,0.4372291901655559,0.5597665978099073,0.0030042120269857375
2016-08-16,37.45,0.8241367050675269,0.8241367050675267,1,0.5848261271436267,0.41379125174577663,0.0013826211086682375
2016-08-17,35.12,0.8393713364026588,0.8393713364026587,0,0.4234320587328826,0.5740548449720467,0.002513096295824323
2016-08-18,36.75,0.8482232297617521,0.848223229761752,1,0.598254297664545,0.39441964368333077,0.00732605865440058
2016-08-19,34.88,0.8591960647464625,0.8591960647464623,0,0.4035877367915095,0.570142162312211,0.026270100892902833
2016-08-22,36.41,0.8624016378264898,0.8624016378264896,1,0.5920894338468021,0.3526394629913841,0.05527110316282292
