date,ovx_level,gate_hmm_no_scaleup,gate_hmm_with_scaleup,state
2016-03-24,44.96,0.8638293355567116,0.8638293355567113,2
2016-03-28,45.98,0.8624465559035007,0.8624465559035004,2
2016-03-29,46.63,0.8603409620220676,0.8603409620220672,2
2016-03-30,46.38,0.8571933062900371,0.8571933062900368,2
2016-03-31,45.91,0.8553410521062415,0.855341052106241,2
2016-04-01,47.76,0.8515677149293147,0.8515677149293144,2
2016-04-04,50.89,0.8453295255876903,0.8453295255876899,2
2016-04-05,50.16,0.8408425725155283,0.840842572515528,2
2016-04-06,46.16,0.8161603197994614,0.816160319799461,0
2016-04-07,46.5,0.8104388673612852,0.8104388673612849,1
2016-04-08,47.42,0.7847267057582439,0.7847267057582435,0
2016-04-11,49.04,0.7815721886928195,0.7815721886928191,1
2016-04-12,48.78,0.7559282395423327,0.7559282395423323,0
2016-04-13,48.79,0.77211766533206,0.7721176653320596,1
2016-04-14,46.37,0.7520353167226459,0.7520353167226456,0
2016-04-15,51.27,0.7676336563733637,0.7676336563733633,1
2016-04-18,46.45,0.7511344659840128,0.7511344659840125,0
2016-04-19,43.93,0.7806401418456184,0.780640141845618,1
2016-04-20,43.67,0.7705008874705583,0.770500887470558,0
2016-04-21,43.76,0.794991987247031,0.7949919872470307,1
2016-04-22,41.97,0.7927803562292965,0.7927803562292962,0
2016-04-25,44.24,0.8166545009189093,0.816654500918909,1
2016-04-26,43.51,0.7993921799030836,0.7993921799030833,0
2016-04-27,43.64,0.8175507666424059,0.8175507666424056,1
2016-04-28,42.84,0.8017458627202881,0.8017458627202878,0
2016-04-29,42.52,0.8173440600991473,0.817344060099147,1
2016-05-02,45.15,0.7965222415364321,0.7965222415364318,0
2016-05-03,45.78,0.8107825292349393,0.8107825292349389,1
2016-05-04,44.76,0.7899037094643455,0.7899037094643452,0
2016-05-05,44.82,0.8039572840384762,0.8039572840384759,1
2016-05-06,42.47,0.7870074489033797,0.7870074489033794,0
2016-05-09,44.14,0.807995009616115,0.8079950096161147,1
2016-05-10,42.28,0.7969700299015285,0.7969700299015281,0
2016-05-11,42.02,0.8206574723249684,0.820657472324968,1
2016-05-12,41.5,0.8102343567632818,0.8102343567632815,0
2016-05-13,41.57,0.8288752437015136,0.8288752437015132,1
2016-05-16,42.03,0.8158756589790215,0.8158756589790211,0
2016-05-17,42.75,0.8319138459473739,0.8319138459473736,1
2016-05-18,42.87,0.8130192002000692,0.8130192002000689,0
2016-05-19,42.4,0.8275317694380426,0.8275317694380423,1
2016-05-20,40.17,0.8153487607975073,0.815348760797507,0
2016-05-23,39.44,0.8368027772360284,0.836802777236028,1
2016-05-24,38.02,0.8333565121916917,0.8333565121916914,0
2016-05-25,35.94,0.8643558360147929,0.8643558360147926,1
2016-05-26,36.56,0.8651934413606833,0.865193441360683,0
2016-05-27,35.97,0.8886064543115324,0.8886064543115321,1
2016-05-31,38.08,0.8788725243510116,0.8788725243510113,0
2016-06-01,40.0,0.8873307813513748,0.8873307813513744,1
2016-06-02,36.64,0.8751141130583925,0.8751141130583922,0
2016-06-03,34.81,0.8896304017557239,0.8896304017557236,1
2016-06-06,35.61,0.8811292103291587,0.8811292103291584,0
2016-06-07,36.19,0.8976044583902626,0.8976044583902623,1
2016-06-08,35.17,0.8990285881135931,0.8990285881135927,0
2016-06-09,35.9,0.9113344744420813,0.9113344744420809,1
2016-06-10,39.95,0.9038951372274502,0.9038951372274499,2
2016-06-13,42.72,0.9032336002885082,0.9032336002885077,2
2016-06-14,43.07,0.8940342350889608,0.8940342350889605,2
2016-06-15,42.58,0.8919690657180903,0.8919690657180899,2
2016-06-16,44.49,0.8800574716106766,0.8800574716106763,2
2016-06-17,41.35,0.8580494077726994,0.8580494077726991,0
2016-06-20,38.99,0.8608683272270904,0.8608683272270901,1
2016-06-21,40.37,0.846555449596449,0.8465554495964487,0
2016-06-22,43.25,0.8413227078242469,0.8413227078242466,1
2016-06-23,40.1,0.8298718342909426,0.8298718342909422,0
2016-06-24,43.33,0.8423550948340891,0.8423550948340888,1
2016-06-27,42.85,0.8178190726786655,0.8178190726786652,0
2016-06-28,40.18,0.8331655366093346,0.8331655366093342,1
2016-06-29,38.29,0.829711210813249,0.8297112108132486,0
2016-06-30,38.09,0.8483887300545028,0.8483887300545024,1
2016-07-01,36.18,0.8521668269640431,0.8521668269640428,0
2016-07-05,40.08,0.8745835822408428,0.8745835822408423,1
2016-07-06,41.43,0.8562091627649908,0.8562091627649904,0
2016-07-07,43.24,0.8596805842493188,0.8596805842493185,1
2016-07-08,41.41,0.837237596279136,0.8372375962791356,0
2016-07-11,42.51,0.8348766581920014,0.8348766581920011,1
2016-07-12,39.67,0.8214161633656809,0.8214161633656806,0
2016-07-13,43.1,0.8345168446771515,0.8345168446771511,1
2016-07-14,38.3,0.8310134106809155,0.8310134106809152,0
2016-07-15,36.66,0.856470151577095,0.8564701515770947,1
2016-07-18,38.15,0.8521849304726532,0.8521849304726528,0
2016-07-19,37.2,0.8714357899266817,0.8714357899266814,1
2016-07-20,37.02,0.8719114631639746,0.8719114631639743,0
2016-07-21,38.13,0.8849710632983336,0.8849710632983333,1
2016-07-22,38.85,0.8670770792431851,0.8670770792431848,0
2016-07-25,40.97,0.8741326781798462,0.8741326781798457,1
2016-07-26,41.27,0.8502260106181894,0.8502260106181889,0
2016-07-27,41.6,0.85239319023015,0.8523931902301497,1
2016-07-28,42.93,0.8259137974372802,0.8259137974372799,0
2016-07-29,41.08,0.8349869731264766,0.8349869731264763,1
2016-08-01,44.22,0.8107279465944458,0.8107279465944455,0
2016-08-02,45.7,0.8190979744506356,0.8190979744506353,1
2016-08-03,44.64,0.7949507560409992,0.7949507560409989,0
2016-08-04,43.1,0.812113918809364,0.8121139188093636,1
2016-08-05,41.5,0.795226864625298,0.7952268646252977,0
2016-08-08,41.14,0.8191727925869408,0.8191727925869404,1
2016-08-09,39.76,0.8151880784187162,0.8151880784187158,0
2016-08-10,39.32,0.8436252482894406,0.8436252482894403,1
2016-08-11,39.29,0.836782695934426,0.8367826959344257,0
2016-08-12,37.78,0.8601162296602445,0.860116229660244,1
2016-08-15,37.28,0.8562337648368988,0.8562337648368985,0
2016-08-16,37.45,0.8752273359033118,0.8752273359033115,1
2016-08-17,35.12,0.8755211472220734,0.8755211472220731,0
2016-08-18,36.75,0.8945810288465708,0.8945810288465704,1
2016-08-19,34.88,0.8926679802218187,0.8926679802218184,0
2016-08-22,36.41,0.9060257607614233,0.9060257607614229,1
2016-08-23,37.53,0.8940639216485525,0.8940639216485522,0
2016-08-24,37.46,0.8975429091423169,0.8975429091423166,1
2016-08-25,36.76,0.8866892904747935,0.8866892904747932,0
2016-08-26,36.05,0.8923140277612867,0.8923140277612862,1
2016-08-29,36.72,0.8808591662025538,0.8808591662025534,0
2016-08-30,38.03,0.8916157653893896,0.8916157653893892,1
2016-08-31,39.5,0.8734275417610629,0.8734275417610625,0
2016-09-01,41.22,0.875397975861693,0.8753979758616927,1
2016-09-02,38.64,0.8568254243946056,0.8568254243946052,0
2016-09-06,39.85,0.8612284125186473,0.861228412518647,1
2016-09-07,38.63,0.8469153233851889,0.8469153233851886,0
2016-09-08,38.21,0.8635506166938495,0.8635506166938491,1
2016-09-09,39.72,0.8520695988979913,0.8520695988979909,0
2016-09-12,39.16,0.8641400568054314,0.864140056805431,1
2016-09-13,41.1,0.8460632390812972,0.8460632390812968,0
2016-09-14,42.47,0.8519486546708377,0.8519486546708374,1
2016-09-15,40.9,0.8311922776507975,0.8311922776507972,0
2016-09-16,39.86,0.8452242200621051,0.8452242200621047,1
2016-09-19,39.66,0.8300106610060969,0.8300106610060964,0
2016-09-20,40.99,0.8459402033353053,0.845940203335305,1
2016-09-21,39.85,0.8363101103858293,0.8363101103858289,0
2016-09-22,41.57,0.8506109136315365,0.8506109136315361,1
2016-09-23,43.89,0.8250894178931236,0.8250894178931233,0
2016-09-26,44.9,0.8300531987812724,0.830053198781272,1
2016-09-27,43.88,0.8066850404366699,0.8066850404366696,0
2016-09-28,45.24,0.8116710454246601,0.8116710454246597,1
2016-09-29,42.05,0.7941636630964096,0.7941636630964093,0
2016-09-30,39.31,0.8207524905846351,0.8207524905846346,1
2016-10-03,38.04,0.8208487488004966,0.8208487488004963,0
2016-10-04,37.66,0.850747054415741,0.8507470544157407,1
2016-10-05,36.65,0.8560401500471524,0.8560401500471521,0
2016-10-06,35.92,0.8848889481012998,0.8848889481012995,1
2016-10-07,36.6,0.8798521725528599,0.8798521725528594,0
2016-10-10,36.57,0.8953657289640746,0.8953657289640743,1
2016-10-11,38.08,0.8820428394071189,0.8820428394071186,0
2016-10-12,39.05,0.8877645736783858,0.8877645736783855,1
2016-10-13,37.22,0.8735259480425821,0.8735259480425818,0
2016-10-14,35.55,0.8864802464793753,0.886480246479375,1
2016-10-17,34.88,0.8819975662933125,0.8819975662933122,0
2016-10-18,36.37,0.8980770287198482,0.8980770287198478,1
2016-10-19,32.72,0.9134017292183236,0.9134017292183232,2
2016-10-20,32.48,0.9369139656325386,0.9369139656325383,2
2016-10-21,32.51,0.945290505523506,0.9452905055235057,2
2016-10-24,32.79,0.9598035235769888,0.9598035235769885,2
2016-10-25,33.93,0.966989821787792,0.9669898217877917,2
2016-10-26,35.39,0.9615040128272199,0.9615040128272195,2
2016-10-27,35.86,0.9545879472947197,0.9545879472947194,2
2016-10-28,37.76,0.944229029901479,0.9442290299014786,2
2016-10-31,40.96,0.9290837626799473,0.9290837626799469,2
2016-11-01,40.08,0.917770838823351,0.9177708388233506,2
2016-11-02,40.86,0.9081196214623402,0.9081196214623398,2
2016-11-03,41.49,0.8983777908167863,0.8983777908167859,2
2016-11-04,43.69,0.8888159102959022,0.8888159102959019,2
2016-11-07,44.2,0.8839102069858062,0.8839102069858059,2
2016-11-08,43.56,0.8785090395191734,0.878509039519173,2
2016-11-09,41.25,0.8778888465930541,0.8778888465930537,2
2016-11-10,42.44,0.8764226136316028,0.8764226136316025,2
2016-11-11,45.31,0.8741145816852862,0.8741145816852859,2
2016-11-14,50.17,0.8662477290100459,0.8662477290100454,2
2016-11-15,49.43,0.8583554744757238,0.8583554744757235,2
2016-11-16,50.09,0.8461401593655038,0.8461401593655035,2
2016-11-17,47.37,0.8391926876511043,0.839192687651104,2
2016-11-18,46.56,0.8374875017941281,0.8374875017941278,2
2016-11-21,45.71,0.843232788718816,0.8432327887188157,2
2016-11-22,46.69,0.8467478065593271,0.8467478065593268,2
2016-11-23,47.54,0.8499499317155375,0.849949931715537,2
2016-11-25,53.46,0.8426204115293613,0.842620411529361,2
2016-11-28,52.56,0.8352284132282811,0.8352284132282808,2
2016-11-29,55.09,0.8239039670530335,0.8239039670530331,2
2016-11-30,44.25,0.8272800530156337,0.8272800530156333,2
2016-12-01,40.45,0.8375742142438192,0.8375742142438188,2
2016-12-02,35.51,0.8637333373477875,0.8637333373477871,2
2016-12-05,37.0,0.8860742682079102,0.8860742682079099,2
2016-12-06,37.11,0.9109938247531304,0.91099382475313,2
2016-12-07,36.05,0.9245129269512015,0.9245129269512011,2
2016-12-08,35.03,0.934209503106629,0.9342095031066286,2
2016-12-09,35.21,0.9347945405213582,0.9347945405213579,2
2016-12-12,30.3,0.9488508895869581,0.9488508895869577,2
2016-12-13,31.35,0.9606381479608757,0.9606381479608753,2
2016-12-14,33.97,0.9647518243026962,0.9647518243026958,2
2016-12-15,33.58,0.9676996542847467,0.9676996542847464,2
2016-12-16,29.18,0.9790895937276188,0.981129516620199,2
2016-12-19,29.23,0.9798169684278868,0.98377019617404,2
2016-12-20,27.43,0.9830146537197955,0.993635437558282,2
2016-12-21,28.39,0.9919121920488732,1.0066136548652211,2
2016-12-22,30.29,0.9992967124014374,1.0139981752177856,2
2016-12-23,29.9,0.9992967124014376,1.0122029223098157,2
2016-12-27,30.0,0.9992967124014376,1.0102896174562424,2
2016-12-28,29.91,0.9992967124014376,1.0038422140742898,2
2016-12-29,30.01,0.9992723066895779,0.9997371293845685,2
2016-12-30,30.83,0.9960140533131705,0.9964788760081611,0
2017-01-03,32.88,0.9882296663709784,0.9884498190813584,1
2017-01-04,32.36,0.9774295460635113,0.9776496987738914,0
2017-01-05,31.56,0.9730865142710943,0.9730865142710942,1
2017-01-06,30.47,0.9708446668233673,0.970844666823367,0
2017-01-09,33.73,0.9649088363070539,0.9649088363070536,1
2017-01-10,33.61,0.9567086720108856,0.9567086720108853,0
2017-01-11,32.95,0.9595474492198874,0.9595474492198871,1
2017-01-12,32.37,0.9530475107754949,0.9530475107754945,0
2017-01-13,30.73,0.9532421247226083,0.9532421247226079,1
2017-01-17,31.25,0.9572429714702093,0.9572429714702089,0
2017-01-18,31.24,0.9697499585413402,0.9697499585413398,1
2017-01-19,30.88,0.9735170148179982,0.9735170148179979,0
2017-01-20,29.19,0.9843599850548076,0.9867449008734054,1
2017-01-23,30.79,0.982656751503751,0.9850416673223489,0
2017-01-24,29.59,0.9885532762474337,0.9921336787247814,1
2017-01-25,30.41,0.9900505144050522,0.9936309168823998,0
2017-01-26,29.59,0.994244801226859,0.9990206903629565,1
2017-01-27,29.78,0.994244801226859,0.9977178435810735,0
2017-01-30,30.94,0.9953651034653076,0.9988381458195221,1
2017-01-31,31.33,0.9891051116410947,0.9913826673365594,0
2017-02-01,30.65,0.9892373713561987,0.9915149270516632,1
2017-02-02,29.39,0.9892373713561987,0.9933541706344069,0
2017-02-03,28.11,0.9892373713561987,0.9979886084639954,1
2017-02-06,29.37,0.99189194188128,1.003779256247214,0
2017-02-07,29.61,0.9981519337054928,1.0111758685777974,1
2017-02-08,29.09,1.0,1.0175915387738574,0
2017-02-09,28.25,1.0,1.0198311725466296,1
2017-02-10,26.43,1.0,1.0335806944543215,0
2017-02-13,26.99,1.0,1.0398156188454735,1
2017-02-14,27.49,1.0,1.0519088467350257,0
2017-02-15,27.75,1.0,1.0542093243919433,1
2017-02-16,27.37,1.0,1.0628497523084388,0
2017-02-17,25.29,1.0,1.0587377144965866,1
2017-02-21,25.79,1.0,1.0728122020104023,0
2017-02-22,27.09,1.0,1.0686182854933675,1
2017-02-23,25.79,1.0,1.0851956930980025,0
2017-02-24,25.72,1.0,1.0850681612295123,1
2017-02-27,25.01,1.0,1.0982473259994847,0
2017-02-28,25.46,1.0,1.0895318915993153,1
2017-03-01,24.67,1.0,1.1113338351678974,0
2017-03-02,25.94,1.0,1.1008884612642549,1
2017-03-03,25.59,1.0,1.111825581603925,0
2017-03-06,26.96,1.0,1.0927642955714145,1
2017-03-07,26.46,1.0,1.097317830236364,0
2017-03-08,31.74,0.9951756489887964,1.06165560377769,1
2017-03-09,31.98,0.9860210148114472,1.0395008543408784,0
2017-03-10,33.45,0.9768111793887823,1.0055666385162727,1
2017-03-13,32.39,0.9658825780808616,0.9851661675087462,0
2017-03-14,33.19,0.9573185949987815,0.9573185949987811,1
2017-03-15,30.08,0.9617528688771749,0.9617528688771746,0
2017-03-16,28.63,0.9709075030545241,0.9749974303267679,1
2017-03-17,27.45,0.9801173384771891,0.9976648520243767,0
2017-03-20,28.11,0.9910459397851099,1.014309960198601,1
2017-03-21,30.57,0.9968692865934521,1.0201333070069434,0
2017-03-22,30.05,0.9971151743902926,1.0203791948037837,1
2017-03-23,29.79,0.9971151743902926,1.0173218512523863,0
2017-03-24,30.99,0.9943226458625745,1.0010717364497244,1
2017-03-27,30.78,0.9905945058365517,0.991627089557398,0
2017-03-28,29.92,0.9933351421102895,0.9945991465448302,1
2017-03-29,28.54,0.9934793314462596,1.0021935786874014,0
2017-03-30,27.82,0.9934793314462596,1.007803487947344,1
2017-03-31,27.59,0.9962718599739777,1.023259024607691,0
2017-04-03,26.89,1.0,1.0366950199076705,1
2017-04-04,27.97,1.0,1.0470046902688943,0
2017-04-05,27.73,1.0,1.0464871327377347,1
2017-04-06,26.79,1.0,1.0571447917569692,0
2017-04-07,27.46,1.0,1.0522932062090526,1
2017-04-10,26.71,1.0,1.0603624352639707,0
2017-04-11,27.27,1.0,1.0582585949161716,1
2017-04-12,26.92,1.0,1.0678562885048328,0
2017-04-13,26.02,1.0,1.0632723852768664,1
2017-04-17,25.8,1.0,1.0788429584820927,0
2017-04-18,26.88,1.0,1.0708075135229194,1
2017-04-19,29.81,1.0,1.0633039622002087,0
2017-04-20,27.96,1.0,1.0529673301659193,1
2017-04-21,30.06,0.9997072734685715,1.0399583548624327,0
2017-04-24,29.88,0.9997072734685715,1.0169238229521622,1
2017-04-25,29.39,0.9997072734685715,1.0102169138239543,0
2017-04-26,29.32,0.9997072734685715,1.0112790161728487,1
2017-04-27,29.88,0.9997072734685715,1.0056737771867186,0
2017-04-28,28.55,1.0,1.010303907235783,1
2017-05-01,29.42,1.0,1.0128393769818067,0
2017-05-02,32.23,0.9938849749775883,1.0036896217179012,1
2017-05-03,32.8,0.9812209015646982,0.9890297465517074,0
2017-05-04,34.67,0.9690739189059029,0.9762942560492294,1
2017-05-05,33.83,0.9522113428154295,0.9550942764411208,0
2017-05-08,33.85,0.9420218115961994,0.942021811596199,1
2017-05-09,34.21,0.9297807508582452,0.9297807508582447,0
2017-05-10,34.02,0.9318439314391188,0.9318439314391185,1
2017-05-11,33.72,0.9275661094329889,0.9275661094329883,0
2017-05-12,33.72,0.9345557279067129,0.9345557279067126,1
2017-05-15,33.1,0.9308349637584697,0.9308349637584694,0
2017-05-16,33.44,0.9400059214116577,0.9400059214116574,1
2017-05-17,33.9,0.9334669385435479,0.9334669385435476,0
2017-05-18,32.8,0.9423102541348746,0.9423102541348742,1
2017-05-19,29.76,0.9521832117516237,0.9533643378674812,0
2017-05-22,30.59,0.964413670057584,0.9655947961734416,1
2017-05-23,31.77,0.9653681289999276,0.9665492551157853,0
2017-05-24,30.94,0.9798534341749725,0.9810345602908301,1
2017-05-25,33.03,0.9738136580108374,0.9749947841266952,0
2017-05-26,30.04,0.9736982790247481,0.9736982790247477,1
2017-05-30,30.3,0.9739245373539035,0.9739245373539032,0
2017-05-31,32.29,0.9758840721426718,0.9758840721426714,1
2017-06-01,31.19,0.9729157782324016,0.9729157782324013,0
2017-06-02,32.47,0.9798000644680764,0.979800064468076,1
2017-06-05,33.71,0.9635305589333857,0.9635305589333856,0
2017-06-06,32.12,0.9591563976220098,0.9591563976220094,1
2017-06-07,34.23,0.946993636873492,0.9469936368734917,0
2017-06-08,33.84,0.9424512600098873,0.942451260009887,1
2017-06-09,32.59,0.9374083389675866,0.9374083389675862,0
2017-06-12,33.95,0.9433613573206742,0.9433613573206738,1
2017-06-13,32.34,0.938474745800081,0.9384747458000806,0
2017-06-14,32.02,0.9513432952494016,0.9513432952494011,1
2017-06-15,31.9,0.9527046459620708,0.9527046459620705,0
2017-06-16,27.93,0.9644845460064306,0.970774181284759,1
2017-06-19,30.34,0.973270906044303,0.9795605413226316,0
2017-06-20,32.49,0.9771967465467981,0.9834863818251268,1
2017-06-21,33.32,0.9679502720689627,0.9742399073472912,0
2017-06-22,32.65,0.969555025261591,0.9758446605399195,1
2017-06-23,31.92,0.9606633059592902,0.9606633059592898,0
2017-06-26,31.77,0.9574046214295292,0.9574046214295289,1
2017-06-27,32.28,0.953736639631629,0.9537366396316287,0
2017-06-28,30.8,0.9662818773986285,0.9662818773986281,1
2017-06-29,30.46,0.9712623483686699,0.9712623483686695,0
2017-06-30,28.7,0.9801540676709706,0.984028264764422,1
2017-07-03,30.26,0.9837970466093585,0.9876712437028099,0
2017-07-05,32.61,0.9871567879136258,0.9910309850070771,1
2017-07-06,32.82,0.9766756014336175,0.9805497985270689,0
2017-07-07,33.17,0.970380265968461,0.9742544630619123,1
2017-07-10,33.23,0.9559360010819141,0.9559360010819138,0
2017-07-11,33.61,0.9475934944056256,0.9475934944056252,1
2017-07-12,32.48,0.9433774360070508,0.9433774360070505,0
2017-07-13,31.76,0.9512476154208482,0.9512476154208478,1
2017-07-14,30.28,0.9584041670319392,0.9584041670319389,0
2017-07-17,30.61,0.971112465942032,0.9711124659420316,1
2017-07-18,29.96,0.9807161843395132,0.9809118996845274,0
2017-07-19,29.55,0.9920289942935533,0.9935380998370329,1
2017-07-20,29.25,0.9969065837458633,1.002162369704014,0
2017-07-21,29.25,0.9982640340235462,1.0057248367398222,1
2017-07-24,29.24,1.0,1.0112585627206125,0
2017-07-25,29.18,1.0,1.013477797896155,1
2017-07-26,29.44,1.0,1.014946292528905,0
2017-07-27,29.81,1.0,1.0117506881738119,1
2017-07-28,29.86,1.0,1.0102326623057742,0
2017-07-31,30.84,0.9976223063474216,1.004057208648859,1
2017-08-01,30.54,0.9950237023282368,0.9990436541091169,0
2017-08-02,30.43,0.9937947978014211,0.995032864751086,1
2017-08-03,29.65,0.9937947978014211,0.9962097979327854,0
2017-08-04,28.53,0.9937947978014211,0.9999222349466136,1
2017-08-07,28.73,0.996172491454,1.0087435406865908,0
2017-08-08,29.44,0.9987710954731848,1.0129809523882973,1
2017-08-09,29.06,1.0,1.0189322557481992,0
2017-08-10,29.27,1.0,1.0193494143896875,1
2017-08-11,28.41,1.0,1.0230956943690575,0
2017-08-14,29.16,1.0,1.0191271464811305,1
2017-08-15,29.31,1.0,1.0209291760653376,0
2017-08-16,29.18,1.0,1.0186217277528091,1
2017-08-17,29.31,1.0,1.019917397136773,0
2017-08-18,27.53,1.0,1.0193541056500237,1
2017-08-21,28.77,1.0,1.0231121999915276,0
2017-08-22,27.97,1.0,1.0258331794972224,1
2017-08-23,27.8,1.0,1.0349023845097423,0
2017-08-24,28.37,1.0,1.0363594235243156,1
2017-08-25,28.88,1.0,1.034434024251125,0
2017-08-28,30.39,0.99888435982065,1.0270852255307994,1
2017-08-29,30.49,0.9965230143414896,1.0185620632792147,0
2017-08-30,29.78,0.9965230143414896,1.0077164560456737,1
2017-08-31,29.1,0.9965230143414896,1.0073346468200666,0
2017-09-01,28.97,0.9965230143414896,1.0047267362486267,1
2017-09-05,29.58,0.9976386545208399,1.0079202366328002,0
2017-09-06,30.07,0.9997982311622954,1.0100798132742554,1
2017-09-07,29.73,0.9997982311622954,1.0107711932251207,0
2017-09-08,29.49,0.9997982311622954,1.0077458011770049,1
2017-09-11,27.73,0.9997982311622954,1.0165720817101789,0
2017-09-12,27.59,0.9997982311622954,1.0218810100412008,1
2017-09-13,26.62,1.0,1.0403993799930913,0
2017-09-14,26.09,1.0,1.0515383414037696,1
2017-09-15,26.65,1.0,1.0681840777445903,0
2017-09-18,27.53,1.0,1.0638911070560468,1
2017-09-19,25.76,1.0,1.0801405440747456,0
2017-09-20,26.99,1.0,1.07119494460985,1
2017-09-21,26.3,1.0,1.078986819863956,0
2017-09-22,26.39,1.0,1.072269863517942,1
2017-09-25,26.93,1.0,1.0811588794813982,0
2017-09-26,27.8,1.0,1.0642295177138752,1
2017-09-27,27.29,1.0,1.0692328355759013,0
2017-09-28,27.18,1.0,1.0577079517304664,1
2017-09-29,26.83,1.0,1.0633511070328925,0
2017-10-02,27.72,1.0,1.053844686852814,1
2017-10-03,27.95,1.0,1.0577893468266995,0
2017-10-04,27.04,1.0,1.0526182721011588,1
2017-10-05,26.45,1.0,1.0632267537273876,0
2017-10-06,27.59,1.0,1.0535509319584206,1
2017-10-09,27.32,1.0,1.060787643167132,0
2017-10-10,26.54,1.0,1.061037245761014,1
2017-10-11,26.43,1.0,1.0713000297492346,0
2017-10-12,25.85,1.0,1.065276635546662,1
2017-10-13,25.73,1.0,1.0817171943173338,0
2017-10-16,26.32,1.0,1.0791782598701407,1
2017-10-17,25.87,1.0,1.0912158669950822,0
2017-10-18,26.41,1.0,1.0830999390737253,1
2017-10-19,26.3,1.0,1.0900397354955038,0
2017-10-20,24.51,1.0,1.084508129774924,1
2017-10-23,25.08,1.0,1.1009107229719508,0
2017-10-24,25.6,1.0,1.0921926803193938,1
2017-10-25,25.44,1.0,1.1065375533253756,0
2017-10-26,25.22,1.0,1.1018894441018445,1
2017-10-27,25.18,1.0,1.1109947480264222,0
2017-10-30,25.33,1.0,1.0981360086281193,1
2017-10-31,25.31,1.0,1.1104595307624443,0
2017-11-01,25.65,1.0,1.0988042984533144,1
2017-11-02,25.65,1.0,1.1075305414236554,0
2017-11-03,24.82,1.0,1.0972402254707814,1
2017-11-06,26.85,1.0,1.098977652207071,0
2017-11-07,28.75,1.0,1.0761540044710314,1
2017-11-08,27.99,1.0,1.0725450580789144,0
2017-11-09,28.37,1.0,1.0531040356982213,1
2017-11-10,29.4,1.0,1.0389774076833391,0
2017-11-13,30.22,0.9993681273505608,1.0214014655574533,1
2017-11-14,30.08,0.9989780502177503,1.0172908231991842,0
2017-11-15,29.84,0.9989780502177503,1.0073237579246277,1
2017-11-16,28.42,0.9989780502177503,1.010517896506952,0
2017-11-17,26.96,0.9989780502177503,1.0170056646637997,1
2017-11-20,27.18,0.9996099228671899,1.032647532810366,0
2017-11-21,26.64,1.0,1.0435955103612404,1
2017-11-22,26.83,1.0,1.0601943907832352,0
2017-11-24,26.88,1.0,1.06184401528931,1
2017-11-27,28.36,1.0,1.0607868106648755,0
2017-11-28,28.13,1.0,1.0514299657627693,1
2017-11-29,28.02,1.0,1.0511376724828794,0
2017-11-30,25.95,1.0,1.04703962555696,1
2017-12-01,23.73,1.0,1.0748043435404047,0
2017-12-04,23.68,1.0,1.0879667951729703,1
2017-12-05,23.13,1.0,1.1243210648277233,0
2017-12-06,23.13,1.0,1.1378992194268833,1
2017-12-07,23.13,1.0,1.1669420762977638,0
2017-12-08,23.85,1.0,1.1503274453383903,1
2017-12-11,22.96,1.0,1.1720700447001644,0
2017-12-12,22.84,1.0,1.1551328761369166,1
2017-12-13,23.49,1.0,1.170571980974835,0
2017-12-14,23.0,1.0,1.1529553873661469,1
2017-12-15,21.25,1.0,1.189588090441314,0
2017-12-18,18.43,1.0,1.193252426696258,1
2017-12-19,18.88,1.0,1.2490276393498807,0
2017-12-20,19.46,1.0,1.2509798947865207,1
2017-12-21,17.86,1.0,1.319105188957544,0
2017-12-22,19.26,1.0,1.303897598338196,1
2017-12-26,20.99,1.0,1.3167726083182294,0
2017-12-27,20.64,1.0,1.2710895679980856,1
2017-12-28,20.71,1.0,1.2922844365917752,0
2017-12-29,21.32,1.0,1.2316525263464495,1
2018-01-02,22.73,1.0,1.234457903934023,0
2018-01-03,22.75,1.0,1.2000542749644545,1
2018-01-04,22.12,1.0,1.2149514698223467,0
2018-01-05,22.3,1.0,1.1799360987516312,1
2018-01-08,21.9,1.0,1.1999505674912363,0
2018-01-09,22.96,1.0,1.1793883976353194,1
2018-01-10,23.52,1.0,1.192992049701386,0
2018-01-11,23.52,1.0,1.16516109332425,1
2018-01-12,23.52,1.0,1.1768055591903699,0
2018-01-16,26.41,1.0,1.1362569807366203,1
2018-01-17,24.78,1.0,1.1417831690680007,0
2018-01-18,24.38,1.0,1.1215231780407966,1
2018-01-19,21.2,1.0,1.157264057764295,0
2018-01-22,22.03,1.0,1.146822516831324,1
2018-01-23,22.34,1.0,1.1837244033147616,0
2018-01-24,23.93,1.0,1.1742097757852346,1
2018-01-25,22.35,1.0,1.2035812367309877,0
2018-01-26,22.29,1.0,1.1730704940453953,1
2018-01-29,22.73,1.0,1.1895751660145453,0
2018-01-30,22.9,1.0,1.1661378488816048,1
2018-01-31,22.23,1.0,1.1947181691430655,0
2018-02-01,22.24,1.0,1.1742277402075474,1
2018-02-02,23.8,1.0,1.1837630019604757,0
2018-02-05,25.91,1.0,1.1517476743770516,1
2018-02-06,26.59,1.0,1.1454301473334296,0
2018-02-07,26.79,1.0,1.106324728625745,1
2018-02-08,29.5,1.0,1.0811240532173891,0
2018-02-09,29.85,1.0,1.0445646343771111,1
2018-02-12,29.42,1.0,1.0343406791490621,0
2018-02-13,30.39,0.99888435982065,1.0147278958101975,1
2018-02-14,27.73,0.99888435982065,1.0165567739584005,0
