date,ovx_level,gate_hmm_no_scaleup,gate_hmm_with_scaleup,state,prob_calm,prob_stress
2010-06-10,38.91,0.7857499910888045,0.7857499910888045,0,1.4532871865035369e-09,0.9999999985466275
2010-06-11,39.37,0.8041156342549935,0.8041156342549935,0,5.619435022309334e-09,0.9999999943811417
2010-06-14,39.72,0.820770672107814,0.820770672107814,0,3.860164674219144e-08,0.9999999613992266
2010-06-15,37.72,0.8366829060899639,0.8366829060899639,0,1.6944874147996007e-06,0.9999983055127618
2010-06-16,37.38,0.8505435612478067,0.8505435612478067,0,0.0005179318578841216,0.9994820681429807
2010-06-17,36.29,0.8582910690185784,0.8582910690185784,0,0.026299519157411546,0.9737004808421149
2010-06-18,35.25,0.8706464749396915,0.8706464749396915,0,0.23744895487424342,0.7625510451261456
2010-06-21,35.36,0.8789823953221502,0.8789823953221502,1,0.5863943246156322,0.4136056753842415
2010-06-22,35.47,0.8812495300076222,0.8812495300076222,1,0.8314064393240439,0.1685935606756157
2010-06-23,36.76,0.8775817668572887,0.8775817668572887,1,0.9371920003177343,0.0628079996813597
2010-06-24,37.41,0.8682155315907109,0.8682155315907106,1,0.9761852546839332,0.023814745315309575
2010-06-25,35.82,0.8614403124377462,0.8614403124377462,1,0.9905432818023517,0.009456718197136494
2010-06-28,36.71,0.8562621623635749,0.8562621623635749,1,0.995698511404476,0.004301488595961387
2010-06-29,39.16,0.842947012174782,0.842947012174782,1,0.9974911458953181,0.002508854105521881
2010-06-30,39.5,0.8334462478501503,0.8334462478501503,1,0.9981834429853313,0.001816557014408298
2010-07-01,41.22,0.82093229345192,0.8209322934519199,1,0.9983377393795742,0.0016622606207438878
2010-07-02,39.19,0.8088868313594121,0.8088868313594121,1,0.998041860083576,0.0019581399170605063
2010-07-06,40.24,0.7968353991003293,0.7968353991003293,1,0.9974634801045281,0.002536519896211215
2010-07-07,37.75,0.8016464911254193,0.8016464911254193,1,0.9968215274224338,0.0031784725776878623
2010-07-08,35.78,0.814861958057555,0.814861958057555,1,0.9962891818847528,0.0037108181157337883
2010-07-09,34.57,0.8383048097362863,0.8383048097362863,1,0.9960586596867641,0.0039413403141451645
2010-07-12,33.2,0.8612231218579816,0.8612231218579816,1,0.9960142877901184,0.003985712209121243
2010-07-13,32.87,0.8890014502228869,0.8890014502228869,1,0.9962090146682434,0.0037909853324280675
2010-07-14,33.16,0.9071876467683163,0.9071876467683161,1,0.9967853150295587,0.003214684970116652
2010-07-15,33.24,0.9177277330839846,0.9177277330839846,1,0.9976068540027694,0.0023931459965574973
2010-07-16,34.13,0.9195668802953243,0.9195668802953243,1,0.9985066924195515,0.0014933075809987978
2010-07-19,34.03,0.9159595070717798,0.9159595070717795,1,0.9992102377007622,0.0007897622994905016
2010-07-20,32.43,0.9179746065581675,0.9179746065581675,1,0.9996036995946033,0.00039630040466731315
2010-07-21,33.88,0.9148294349552625,0.9148294349552625,1,0.9997978649037383,0.0002021350969178372
2010-07-22,33.59,0.9132919870857578,0.9132919870857575,1,0.9998724087277234,0.00012759127136854486
2010-07-23,32.44,0.9207718126533949,0.9207718126533949,1,0.9998949494523184,0.00010505054810431902
2010-07-26,33.07,0.9249589417912134,0.9249589417912134,1,0.9999040243804307,9.597561940306816e-05
2010-07-27,32.91,0.9227630574102216,0.9227630574102216,1,0.9998839546750505,0.00011604532545652266
2010-07-28,33.79,0.9231496032608371,0.9231496032608371,1,0.9997945570945423,0.00020544290511212868
2010-07-29,31.57,0.9324436996356333,0.9324436996356333,1,0.9995428944221434,0.0004571055770949135
2010-07-30,31.52,0.9368179040332059,0.9368179040332059,1,0.9990240293987961,0.0009759706011371575
2010-08-02,31.62,0.9435743053585709,0.9435743053585709,1,0.9983951723545352,0.0016048276463205293
2010-08-03,32.09,0.9473613362865386,0.9473613362865386,1,0.9978455547901753,0.002154445209916084
2010-08-04,31.76,0.9566016390590459,0.9566016390590459,1,0.9977056668731982,0.002294333126595405
2010-08-05,31.32,0.9578267343812099,0.9578267343812099,1,0.9980117240960084,0.001988275903508761
2010-08-06,30.9,0.9609064873712508,0.9609064873712507,1,0.9986063882818279,0.0013936117181372117
2010-08-09,31.31,0.9624238787353224,0.9624238787353224,1,0.9992532120661649,0.0007467879346464353
2010-08-10,32.08,0.9624711365153849,0.9624711365153849,1,0.9996911112959724,0.00030888870341737995
2010-08-11,34.18,0.9515690423302304,0.9515690423302304,1,0.9998918187087491,0.00010818129041101994
2010-08-12,34.84,0.9357865404191295,0.9357865404191295,1,0.9999562836443873,4.3716356474675095e-05
2010-08-13,34.62,0.918807279872366,0.9188072798723658,1,0.999973354164771,2.6645834729718313e-05
2010-08-16,35.41,0.9006866153100409,0.9006866153100409,1,0.9999795263451638,2.0473655351447546e-05
2010-08-17,33.56,0.893969005568348,0.893969005568348,1,0.9999827006127149,1.7299387598446013e-05
2010-08-18,33.9,0.8951586029402845,0.8951586029402845,1,0.9999839524767379,1.604752324246673e-05
2010-08-19,34.18,0.8978944596963986,0.8978944596963985,1,0.9999847588439531,1.524115611514908e-05
2010-08-20,33.73,0.9016493176323218,0.9016493176323218,1,0.9999854246478133,1.4575352512606047e-05
2010-08-23,33.56,0.9093320705707904,0.9093320705707904,1,0.9999856704224714,1.4329577565842533e-05
2010-08-24,34.84,0.9039381103381517,0.9039381103381517,1,0.999985378442519,1.4621557860055479e-05
2010-08-25,33.24,0.9068134142937468,0.9068134142937468,1,0.9999854666240208,1.4533376548633514e-05
2010-08-26,33.08,0.9115908945124364,0.9115908945124362,1,0.999985427303499,1.4572696539905656e-05
2010-08-27,32.13,0.9188100637717762,0.9188100637717762,1,0.9999856089324176,1.439106828298847e-05
2010-08-30,32.99,0.921332998933669,0.9213329989336689,1,0.9999852058902651,1.479410925703255e-05
2010-08-31,34.51,0.9226891545947742,0.9226891545947742,1,0.9999838374948126,1.6162505425641944e-05
2010-09-01,33.25,0.922644823384546,0.922644823384546,1,0.9999830473207093,1.6952679173622822e-05
2010-09-02,32.66,0.9245452088494485,0.9245452088494485,1,0.9999825729127811,1.7427086727311548e-05
2010-09-03,32.11,0.924639539113812,0.9246395391138119,1,0.9999822789710784,1.7721028853251072e-05
2010-09-07,33.28,0.9233462208354053,0.9233462208354053,1,0.9999811771729403,1.8822827932951405e-05
2010-09-08,32.82,0.9306746700972702,0.9306746700972702,1,0.9999813457773656,1.8654222716767515e-05
2010-09-09,31.81,0.9373158756521276,0.9373158756521276,1,0.9999838963290756,1.6103670648343545e-05
2010-09-10,31.37,0.9434382303708642,0.9434382303708639,1,0.9999862625916184,1.373740859635801e-05
2010-09-13,31.72,0.9452990508836535,0.9452990508836535,1,0.9999875173959127,1.248260365320811e-05
2010-09-14,32.07,0.9508343280455749,0.9508343280455748,1,0.9999882226877658,1.1777311643456839e-05
2010-09-15,31.97,0.9547828843483748,0.9547828843483748,1,0.9999885365452832,1.1463454679911628e-05
2010-09-16,31.69,0.9553607951634303,0.9553607951634302,1,0.9999888436745323,1.1156326006312562e-05
2010-09-17,31.08,0.9567999862031623,0.9567999862031623,1,0.9999891450341041,1.0854966329822477e-05
2010-09-20,31.85,0.9561751561991286,0.9561751561991286,1,0.999989234243656,1.0765756390438925e-05
2010-09-21,32.81,0.9527462891604636,0.9527462891604633,1,0.999989177086169,1.0822914427086803e-05
2010-09-22,31.67,0.9541853727885613,0.9541853727885613,1,0.9999891699321611,1.08300683945241e-05
2010-09-23,31.4,0.955598390921932,0.9555983909219318,1,0.9999893133361049,1.068666351326029e-05
2010-09-24,29.88,0.9611778301972631,0.9618201428316752,1,0.9999895345592564,1.0465440358360955e-05
2010-09-27,30.87,0.966004585027909,0.966646897662321,1,0.9999898141641445,1.0185834992233296e-05
2010-09-28,30.82,0.9755608807871754,0.9762031934215873,1,0.9999899074828117,1.0092517118999318e-05
2010-09-29,30.8,0.9798765910716858,0.9805189037060978,1,0.9999896726900567,1.0327310182778513e-05
2010-09-30,30.04,0.9868296595169825,0.9874719721513946,1,0.9999896138136175,1.0386186231875275e-05
2010-10-01,30.46,0.9844097046220952,0.9844097046220952,1,0.999989753541485,1.0246458832339732e-05
2010-10-04,31.37,0.981913160328555,0.981913160328555,1,0.9999900833573185,9.916642134990486e-06
2010-10-05,31.88,0.976689203845803,0.976689203845803,1,0.9999901392233876,9.860776562154645e-06
2010-10-06,30.93,0.9760304507786206,0.9760304507786206,1,0.9999902343992552,9.765601105235317e-06
2010-10-07,32.29,0.9648135120854064,0.9648135120854064,1,0.999990528507004,9.471493363844305e-06
2010-10-08,32.22,0.9561311237226737,0.956131123722674,1,0.9999907128071007,9.28719342421816e-06
2010-10-11,33.26,0.9473071662197767,0.9473071662197767,1,0.9999905848769532,9.415122189728239e-06
2010-10-12,33.26,0.9409569593594276,0.9409569593594276,1,0.9999902696381934,9.730361909121937e-06
2010-10-13,33.19,0.9302505320167253,0.9302505320167251,1,0.9999898564897787,1.0143510740187687e-05
2010-10-14,32.46,0.929460052130582,0.929460052130582,1,0.9999895197601136,1.0480240024136905e-05
2010-10-15,33.42,0.9240141386379378,0.9240141386379378,1,0.9999886888384368,1.1311160941186936e-05
2010-10-18,32.2,0.928848239559462,0.928848239559462,1,0.9999884182104721,1.158178861985644e-05
2010-10-19,33.99,0.9256772799702808,0.9256772799702808,1,0.9999875915551878,1.240844406356497e-05
2010-10-20,32.39,0.9293133037512306,0.9293133037512303,1,0.9999871482312327,1.2851767983387956e-05
2010-10-21,33.65,0.9239817317630076,0.9239817317630077,1,0.9999857581201547,1.4241880364980395e-05
2010-10-22,32.45,0.9283557847243786,0.9283557847243784,1,0.9999842491200893,1.575087969425332e-05
2010-10-25,33.05,0.924457200798925,0.924457200798925,1,0.9999827557107713,1.7244288958027207e-05
2010-10-26,31.89,0.9339305745626756,0.9339305745626755,1,0.9999824591679055,1.7540831548204983e-05
2010-10-27,32.0,0.9357623650687827,0.9357623650687825,1,0.9999821405357147,1.7859465129176314e-05
2010-10-28,31.56,0.9453658007470663,0.9453658007470663,1,0.9999816578592425,1.834214033773938e-05
2010-10-29,32.12,0.9469079948272183,0.9469079948272183,1,0.9999808244575875,1.9175541953840646e-05
2010-11-01,32.83,0.9478996056650913,0.9478996056650913,1,0.9999799059296299,2.0094070551647682e-05
2010-11-02,33.33,0.9412877110581306,0.9412877110581306,1,0.9999790134571732,2.09865425886543e-05
2010-11-03,31.89,0.9418116558726956,0.9418116558726956,1,0.9999796076013981,2.0392397735081626e-05
2010-11-04,30.78,0.9456953271251631,0.9456953271251629,1,0.9999828958815064,1.710411831546656e-05
2010-11-05,29.86,0.9563273368339044,0.9570771532204209,1,0.9999860789689965,1.3921031414401148e-05
2010-11-08,30.82,0.9659743723430619,0.9667241887295784,1,0.9999879985945735,1.2001405433173849e-05
2010-11-09,30.93,0.9773009351911034,0.9780507515776199,1,0.9999891852606189,1.0814739685738221e-05
2010-11-10,30.25,0.9855176983342371,0.9862675147207536,1,0.9999901736128628,9.826386303793614e-06
2010-11-11,30.27,0.9881542264755072,0.9889040428620237,1,0.9999907234153484,9.276584708152791e-06
2010-11-12,30.92,0.9833792173689728,0.9833792173689728,1,0.9999910131176882,8.986881693997834e-06
2010-11-15,31.13,0.9818183448004222,0.9818183448004222,1,0.9999910735548888,8.926445114157181e-06
2010-11-16,33.43,0.9700516910339111,0.9700516910339111,1,0.9999907250797083,9.274919874631612e-06
2010-11-17,33.69,0.9536497169799831,0.9536497169799831,1,0.9999902013012478,9.798699087687353e-06
2010-11-18,31.49,0.9474709748097881,0.9474709748097881,1,0.9999903879550339,9.612045606916132e-06
2010-11-19,30.64,0.9488969076036062,0.948896907603606,1,0.9999906617412677,9.338258403354428e-06
2010-11-22,30.84,0.9503562267235568,0.9503562267235568,1,0.9999908469399615,9.153060093041063e-06
2010-11-23,31.6,0.9588052463236478,0.9588052463236478,1,0.999990864945973,9.13505360117075e-06
2010-11-24,30.03,0.9763707747435604,0.9763707747435604,1,0.9999911365059142,8.863494368386163e-06
2010-11-26,28.82,0.9839779500608221,0.9905025636471448,1,0.999991492106159,8.507894069186909e-06
2010-11-29,30.75,0.9834149750797803,0.9899395886661029,1,0.9999915580930783,8.441906429808788e-06
2010-11-30,31.89,0.9782447793598485,0.9847693929461713,1,0.9999914665950499,8.533405115091055e-06
2010-12-01,31.17,0.9803592551778012,0.9868838687641238,1,0.9999914202676052,8.579732055784099e-06
2010-12-02,30.9,0.975845183038286,0.9823697966246085,1,0.9999914746221817,8.525378198120997e-06
2010-12-03,31.7,0.9672177091866482,0.9672177091866481,1,0.9999914634645959,8.536534676927095e-06
2010-12-06,31.5,0.9634737219420227,0.9634737219420227,1,0.9999913416042675,8.658396125869762e-06
2010-12-07,32.17,0.9621463901464964,0.9621463901464964,1,0.9999910328007959,8.967198489150452e-06
2010-12-08,30.96,0.9631982357707859,0.9631982357707859,1,0.9999910073751903,8.992624666334196e-06
2010-12-09,30.41,0.9657120547010436,0.9657120547010436,1,0.9999910590704056,8.94092909119585e-06
2010-12-10,30.36,0.9724400349269036,0.9724400349269036,1,0.9999911425540003,8.857445926321964e-06
2010-12-13,29.25,0.9800960734652874,0.984188224566935,1,0.9999915964534227,8.403547409246717e-06
2010-12-14,29.0,0.9909635789042046,1.0005542039587145,1,0.999992037740279,7.962259520939572e-06
2010-12-15,28.46,0.9959403970306923,1.0141429241356434,1,0.999992433174591,7.5668255422939524e-06
2010-12-16,27.93,0.9981005063742222,1.0280758686403089,1,0.999992430031401,7.569968980753202e-06
2010-12-17,26.82,1.0,1.0487313658016078,1,0.9999923443394626,7.655661166126715e-06
2010-12-20,26.61,1.0,1.0647752293854997,1,0.9999922273702514,7.772630443900773e-06
2010-12-21,25.83,1.0,1.0847149379519698,1,0.9999917870164453,8.212984005653161e-06
2010-12-22,25.5,1.0,1.1038721617844653,1,0.9999907855387191,9.214461005979918e-06
2010-12-23,25.42,1.0,1.1204417271790572,1,0.9999902892285188,9.710771903378332e-06
2010-12-27,27.48,1.0,1.116228361820626,1,0.9999910863841067,8.913615819503002e-06
2010-12-28,27.88,1.0,1.108168962616212,1,0.9999911169537705,8.88304551305247e-06
2010-12-29,27.78,1.0,1.095417907842116,1,0.9999906112666034,9.388733905621883e-06
2010-12-30,29.27,1.0,1.071629361567613,1,0.9999909716814829,9.028317694258322e-06
2010-12-31,29.48,1.0,1.0461042699809189,1,0.9999914379152892,8.562085032978336e-06
2011-01-03,28.21,1.0,1.0416512203495008,1,0.9999912015924183,8.798406947289187e-06
2011-01-04,30.26,0.9986240625582974,1.028198667426673,1,0.9999915857523981,8.414246775403978e-06
2011-01-05,29.32,0.9986240625582974,1.0192137899739258,1,0.9999914887737987,8.511225593145224e-06
2011-01-06,30.21,0.9975110727636108,1.0141202205708055,1,0.9999919935391894,8.006460928956638e-06
2011-01-07,29.64,0.9975110727636108,1.0132438825234025,1,0.9999924322923878,7.567708434096523e-06
2011-01-10,29.09,0.9975110727636108,1.00814398575731,1,0.9999927015099134,7.2984892380380206e-06
2011-01-11,28.01,0.9988870102053135,1.0208087406195276,1,0.9999930082384478,6.991762031112433e-06
2011-01-12,27.53,0.9988870102053135,1.0313373498891516,1,0.9999932630389154,6.736960957676293e-06
2011-01-13,27.73,1.0,1.0454442093053573,1,0.9999935770326193,6.422966557004839e-06
2011-01-14,26.5,1.0,1.0643699678397773,1,0.9999938241080314,6.175891465999093e-06
2011-01-18,26.52,1.0,1.0801137425351937,1,0.9999941592402636,5.840760126097951e-06
2011-01-19,27.28,1.0,1.084624958061626,1,0.9999944424280148,5.557571172067594e-06
2011-01-20,27.4,1.0,1.0854377120249938,1,0.9999946329733901,5.367027196601606e-06
2011-01-21,26.53,1.0,1.0931107452032722,1,0.9999947355110966,5.264488923370146e-06
2011-01-24,27.1,1.0,1.0891899755954733,1,0.999994697221572,5.302778600955241e-06
2011-01-25,29.98,1.0,1.0685632398269918,1,0.9999943524813117,5.647517989007656e-06
2011-01-26,28.0,1.0,1.0641123903784078,1,0.999994272036963,5.727963033819413e-06
2011-01-27,29.79,1.0,1.0501958792607602,1,0.9999938041938586,6.1958056935192535e-06
2011-01-28,33.26,0.9841574121820399,1.0136863886430025,1,0.999992416012556,7.583986562175918e-06
2011-01-31,35.18,0.9602294259399298,0.972812442552641,1,0.9999893360786866,1.0663921017572719e-05
2011-02-01,33.38,0.9438570155842468,0.956333301490444,1,0.9999853733185008,1.4626681273391376e-05
2011-02-02,31.83,0.9346040034133573,0.9357311058211909,1,0.999984036156187,1.596384409785013e-05
2011-02-03,32.19,0.9236424840578241,0.9236424840578241,1,0.9999815307051287,1.8469295292130817e-05
2011-02-04,32.24,0.9282889770658725,0.9282889770658725,1,0.9999798295572595,2.017044326151132e-05
2011-02-07,31.56,0.9442683307671782,0.9442683307671782,1,0.9999785818765271,2.141812430975213e-05
2011-02-08,31.07,0.9551113602457351,0.9551113602457348,1,0.9999773546878029,2.2645312282907708e-05
2011-02-09,30.29,0.96283104145157,0.9628310414515697,1,0.9999751848431887,2.481515752710405e-05
2011-02-10,29.86,0.9737925608071029,0.9745423771936194,1,0.9999677489884822,3.2251011150091524e-05
2011-02-11,29.58,0.9849886556170148,0.9880070697689132,1,0.9999252846710979,7.47153296282531e-05
2011-02-14,30.12,0.9922995835887802,0.9953179977406785,1,0.9996426204885295,0.00035737951200597793
2011-02-15,30.47,0.9953571325692812,0.9983755467211795,1,0.9980211083247037,0.0019788916761337813
2011-02-16,31.42,0.9896261144424336,0.9926445285943319,1,0.9900445003911008,0.009955499609800038
2011-02-17,31.04,0.9842470829190966,0.9865156806844784,1,0.9573991060766643,0.04260089392362742
2011-02-18,30.82,0.9799786584442376,0.9799786584442376,1,0.8394094670687361,0.16059053293158204
2011-02-22,38.54,0.9442971223732834,0.9442971223732834,1,0.48148498730142164,0.5185150126980306
2011-02-23,41.92,0.9081052526791329,0.9081052526791329,0,0.11115866247568412,0.8888413375245696
2011-02-24,42.62,0.8749993973360486,0.8749993973360486,0,0.005120794450071214,0.9948792055506744
2011-02-25,42.49,0.8403216535110392,0.8403216535110392,0,5.5946816454252956e-05,0.9999440531835947
2011-02-28,39.05,0.8134431949874947,0.8134431949874947,0,1.799834861292053e-06,0.9999982001643556
2011-03-01,41.85,0.8112719592019129,0.8112719592019129,0,9.43669509503636e-07,0.9999990563305706
2011-03-02,42.25,0.810461680758008,0.810461680758008,0,4.6856650450521936e-07,0.9999995314338964
2011-03-03,40.42,0.8159875147282284,0.8159875147282284,0,2.712278525083286e-07,0.9999997287723458
2011-03-04,44.87,0.8104870809164277,0.8104870809164277,0,6.091136989539483e-08,0.9999999390893227
2011-03-07,45.16,0.7954391990086442,0.7954391990086442,0,1.3565858660423147e-08,0.9999999864339771
2011-03-08,44.21,0.7898489998612291,0.7898489998612291,0,3.5618096987506322e-09,0.9999999964384187
2011-03-09,43.0,0.7880455309814939,0.7880455309814939,0,1.2595666100200573e-09,0.9999999987412593
2011-03-10,42.86,0.7819451635470948,0.7819451635470948,0,4.056585286953462e-10,0.9999999995943654
2011-03-11,41.36,0.7902379320398834,0.7902379320398834,0,1.984162938654875e-10,0.9999999998017302
2011-03-14,40.99,0.8001099578077062,0.8001099578077062,0,1.0667016690093392e-10,0.9999999998926796
2011-03-15,42.34,0.8044974694471826,0.8044974694471826,0,4.590934716313051e-11,0.9999999999545253
2011-03-16,42.82,0.804925568744365,0.804925568744365,0,2.0012485443158627e-11,0.9999999999799911
2011-03-17,43.1,0.8043562940520989,0.8043562940520989,0,1.1271053464305228e-11,0.9999999999890861
2011-03-18,41.9,0.8030064775389709,0.8030064775389709,0,8.88556982275832e-12,0.999999999990905
2011-03-21,39.1,0.8080436555460608,0.8080436555460608,0,1.69118058368661e-11,0.9999999999836291
2011-03-22,37.9,0.8198621480509782,0.8198621480509782,0,3.6450579341782e-10,0.9999999996362021
2011-03-23,36.36,0.8374831103455774,0.8374831103455774,0,1.503414367898463e-08,0.9999999849660527
2011-03-24,35.98,0.8569652654479774,0.8569652654479774,0,2.8993739619482056e-06,0.9999971006260434
2011-03-25,34.7,0.8777355997737313,0.8777355997737313,0,0.0009851871967423078,0.9990148128038591
2011-03-28,34.29,0.8925727740343525,0.8925727740343525,0,0.031074419597100784,0.9689255804027017
2011-03-29,33.49,0.9068025467078419,0.9068025467078419,0,0.24498799683277975,0.7550120031672246
2011-03-30,33.07,0.9179023177481831,0.9179023177481831,0,0.5877816767473929,0.41221832325220126
2011-03-31,34.62,0.9223604200557276,0.9223604200557276,0,0.7764655741800778,0.22353442582036584
2011-04-01,33.91,0.9250740697301136,0.9250740697301136,0,0.8412834872684312,0.15871651273181883
2011-04-04,33.32,0.9284875098560749,0.9284875098560749,0,0.8549155391667969,0.14508446083280838
2011-04-05,32.15,0.9334383638715942,0.9334383638715942,0,0.8532185542925561,0.14678144570764737
2011-04-06,32.4,0.9359237936918836,0.9359237936918836,0,0.8353822118345574,0.16461778816537664
2011-04-07,32.77,0.9424714934333742,0.9424714934333742,0,0.7834803713947545,0.21651962860495988
2011-04-08,35.5,0.9371113103437348,0.9371113103437348,0,0.6870709719018578,0.3129290280985095
2011-04-11,33.86,0.9351912267875859,0.9351912267875859,0,0.5330065062361349,0.4669934937635732
2011-04-12,34.48,0.9267867850737387,0.9267867850737387,0,0.335261918771046,0.6647380812284805
2011-04-13,32.78,0.9253668972460263,0.9253668972460263,0,0.14814232743132108,0.8518576725685664
2011-04-14,32.38,0.9268252545536644,0.9268252545536644,0,0.04151825731468575,0.9584817426858778
2011-04-15,31.58,0.9408317248951862,0.9408317248951862,0,0.00804152237665117,0.9919584776239977
2011-04-18,30.72,0.9527641273509811,0.9527641273509811,0,0.0018411227419098378,0.9981588772587913
2011-04-19,30.0,0.9698626138044162,0.9698626138044162,0,0.0009941698234844389,0.9990058301760235
2011-04-20,30.36,0.9793996601555335,0.9793996601555335,0,0.0015457928243556242,0.9984542071754975
2011-04-21,30.15,0.9883278774807177,0.9883278774807177,0,0.00572050884395328,0.9942794911566393
2011-04-25,31.22,0.9897577598932085,0.9897577598932085,0,0.027407270634817106,0.9725927293644272
2011-04-26,30.68,0.9899226239296078,0.9899226239296078,0,0.09713371870061781,0.9028662813002111
2011-04-27,30.39,0.9882707680495229,0.9882707680495229,0,0.24758745578641791,0.7524125442127432
2011-04-28,30.21,0.9886838061934349,0.9886838061934349,1,0.4626806479337536,0.5373193520667462
2011-04-29,30.39,0.9872673313255318,0.9872673313255318,1,0.6724993316897829,0.3275006683100995
2011-05-02,31.82,0.9831163776659693,0.9831163776659693,1,0.8454534379376294,0.15454656206253095
2011-05-03,31.82,0.9767690842990795,0.9767690842990795,1,0.9455178133329528,0.054482186667850784
2011-05-04,31.85,0.9690720993269958,0.9690720993269958,1,0.9862251726934679,0.013774827306779982
2011-05-05,42.51,0.9215182542644478,0.9215182542644478,1,0.9974145340339464,0.0025854659660835356
2011-05-06,41.44,0.8780253797717605,0.8780253797717605,1,0.9988068941159616,0.0011931058836484097
2011-05-09,42.09,0.8397704779677004,0.8397704779677004,1,0.9982778416037221,0.0017221583962009775
2011-05-10,40.45,0.8064434869666023,0.8064434869666023,1,0.9927577417963895,0.007242258204143378
2011-05-11,42.83,0.7662202788055694,0.7662202788055694,1,0.9577516589736259,0.042248341026319254
2011-05-12,42.34,0.7667061800825563,0.7667061800825563,1,0.8218109621738499,0.17818903782527423
2011-05-13,39.73,0.7720018029432536,0.7720018029432536,1,0.5537685438746698,0.4462314561250724
2011-05-16,40.51,0.7843816952061053,0.7843816952061053,0,0.24100752038565673,0.7589924796136546
2011-05-17,38.67,0.796830424690804,0.796830424690804,0,0.06475982683179707,0.9352401731678521
2011-05-18,38.6,0.8165169485685387,0.8165169485685387,0,0.009783373284646188,0.990216626714567
2011-05-19,37.29,0.8386259156760426,0.8386259156760426,0,0.0010253746754098302,0.998974625324045
2011-05-20,37.18,0.8531373963268519,0.8531373963268519,0,8.159865014985796e-05,0.9999184013492233
2011-05-23,38.73,0.8579650743860077,0.8579650743860077,0,9.197786913019575e-06,0.9999908022132415
2011-05-24,36.58,0.8641366196294763,0.8641366196294763,0,5.21016521176369e-06,0.9999947898349306
2011-05-25,35.53,0.873434349813271,0.873434349813271,0,5.533017121655087e-06,0.9999944669824167
2011-05-26,34.01,0.8840268270920314,0.8840268270920314,0,1.5024218723902272e-05,0.9999849757806224
2011-05-27,33.47,0.8961951499436356,0.8961951499436356,0,0.00016726580410955197,0.999832734195207
2011-05-31,33.51,0.9127312149731196,0.9127312149731196,0,0.002175110864934453,0.997824889134309
2011-06-01,34.77,0.9185635065037466,0.9185635065037466,0,0.018324308277793307,0.9816756917225307
2011-06-02,33.26,0.9263328535476518,0.9263328535476518,0,0.12129649636193826,0.8787035036389645
2011-06-03,32.37,0.9300094050333193,0.9300094050333193,1,0.5405249682729378,0.4594750317270833
2011-06-06,34.03,0.9243990513937069,0.9243990513937069,1,0.8657557419409714,0.13424425805952434
2011-06-07,33.62,0.9206935376110174,0.9206935376110174,1,0.9757407697875593,0.024259230211874577
2011-06-08,32.83,0.9248575595448407,0.9248575595448407,1,0.9966083013914256,0.0033916986082812377
2011-06-09,32.16,0.9268555484351604,0.9268555484351604,1,0.9995502603361559,0.0004497396633163594
2011-06-10,33.47,0.9218909534266289,0.9218909534266289,1,0.9999158057737577,8.419422648434465e-05
2011-06-13,34.69,0.919133558995027,0.919133558995027,1,0.9999637491859752,3.625081443747373e-05
2011-06-14,32.57,0.9238273722411193,0.9238273722411193,1,0.9999651949728869,3.4805027697408396e-05
2011-06-15,35.75,0.9115654005313291,0.9115654005313291,1,0.9999643394486405,3.566055124773133e-05
2011-06-16,35.59,0.8968333029377428,0.8968333029377428,1,0.9999636045251837,3.63954752772095e-05
2011-06-17,36.31,0.8852754183183272,0.8852754183183272,1,0.9999656040840086,3.4395915177572294e-05
2011-06-20,35.91,0.8804192771856932,0.8804192771856932,1,0.9999670713442459,3.292865606388389e-05
2011-06-21,35.72,0.8670866499305735,0.8670866499305735,1,0.999966437187407,3.3562812239681263e-05
2011-06-22,34.29,0.8729826752302932,0.8729826752302932,1,0.9999678130057515,3.218699398972181e-05
2011-06-23,34.48,0.8774611249685753,0.8774611249685753,1,0.9999708021720682,2.9197828198837847e-05
2011-06-24,35.08,0.8822599742596114,0.8822599742596114,1,0.9999746398239723,2.5360175601349218e-05
2011-06-27,34.66,0.8872393999449667,0.8872393999449667,1,0.9999774355873468,2.2564413548181677e-05
2011-06-28,32.88,0.8991581767156006,0.8991581767156006,1,0.9999793535010685,2.06464998290102e-05
2011-06-29,32.29,0.9080095667649655,0.9080095667649655,1,0.9999805274041684,1.9472595934575107e-05
2011-06-30,31.36,0.9221142716942682,0.9221142716942682,1,0.9999820185346437,1.7981465545116576e-05
2011-07-01,30.57,0.9426519182312514,0.9426519182312514,1,0.9999835221399473,1.647785996445633e-05
2011-07-05,30.79,0.9603539138657666,0.9603539138657666,1,0.9999842122115573,1.5787788568275775e-05
2011-07-06,31.04,0.9691167569916166,0.9691167569916166,1,0.9999848620318356,1.5137968457455572e-05
2011-07-07,30.96,0.9755699552098511,0.9755699552098511,1,0.9999857029309847,1.429706942910249e-05
2011-07-08,30.86,0.978067944256976,0.978067944256976,1,0.9999866085005031,1.3391500090983468e-05
2011-07-11,33.98,0.9620859272166907,0.9620859272166907,1,0.999987033669121,1.2966330865936682e-05
2011-07-12,33.3,0.9501822217359349,0.9501822217359349,1,0.9999870545490298,1.2945450580942832e-05
2011-07-13,33.6,0.9382263526567776,0.9382263526567776,1,0.9999873143301291,1.268566971997667e-05
2011-07-14,33.57,0.925998850185254,0.925998850185254,1,0.9999870704395156,1.2929561057394057e-05
2011-07-15,31.88,0.9209778821239676,0.9209778821239676,1,0.999986870478797,1.3129520375840182e-05
