date,ticker,signal_multi,signal_type,calculation_date
2011-05-24 16:00:00,FEZ,0.12228868156276895,multi_horizon_avg,2025-10-30
2011-05-24 16:00:00,SPY,0.1548276093400877,multi_horizon_avg,2025-10-30
2011-05-25 16:00:00,EWJ,0.09867674949229142,multi_horizon_avg,2025-10-30
2011-05-25 16:00:00,FEZ,0.12320800981753471,multi_horizon_avg,2025-10-30
2011-05-25 16:00:00,SPY,0.15434298472218946,multi_horizon_avg,2025-10-30
2011-05-26 16:00:00,EWJ,0.0964735937498285,multi_horizon_avg,2025-10-30
2011-05-26 16:00:00,FEZ,0.12412733807230047,multi_horizon_avg,2025-10-30
2011-05-26 16:00:00,SPY,0.1538583601042912,multi_horizon_avg,2025-10-30
2011-05-27 16:00:00,EWJ,0.09427043800736559,multi_horizon_avg,2025-10-30
2011-05-27 16:00:00,FEZ,0.12504666632706626,multi_horizon_avg,2025-10-30
2011-05-27 16:00:00,SPY,0.1533737354863929,multi_horizon_avg,2025-10-30
2011-05-31 16:00:00,EWJ,0.09239247155322955,multi_horizon_avg,2025-10-30
2011-05-31 16:00:00,FEZ,0.12520102806884,multi_horizon_avg,2025-10-30
2011-05-31 16:00:00,SPY,0.1528818590564628,multi_horizon_avg,2025-10-30
2011-06-01 16:00:00,EWJ,0.09079175406990066,multi_horizon_avg,2025-10-30
2011-06-01 16:00:00,FEZ,0.12616732855439852,multi_horizon_avg,2025-10-30
2011-06-01 16:00:00,SPY,0.15246082082459678,multi_horizon_avg,2025-10-30
2011-06-02 16:00:00,EWJ,0.08919103658657175,multi_horizon_avg,2025-10-30
2011-06-02 16:00:00,FEZ,0.127133629039957,multi_horizon_avg,2025-10-30
2011-06-02 16:00:00,SPY,0.15203978259273074,multi_horizon_avg,2025-10-30
2011-06-03 16:00:00,EWJ,0.08759031910324286,multi_horizon_avg,2025-10-30
2011-06-03 16:00:00,FEZ,0.12809992952551552,multi_horizon_avg,2025-10-30
2011-06-03 16:00:00,SPY,0.15161874436086475,multi_horizon_avg,2025-10-30
2011-06-06 16:00:00,EWJ,0.08598960161991394,multi_horizon_avg,2025-10-30
2011-06-06 16:00:00,FEZ,0.12906623001107403,multi_horizon_avg,2025-10-30
2011-06-06 16:00:00,SPY,0.1511977061289987,multi_horizon_avg,2025-10-30
2011-06-07 16:00:00,EWJ,0.08438888413658505,multi_horizon_avg,2025-10-30
2011-06-07 16:00:00,FEZ,0.13003253049663258,multi_horizon_avg,2025-10-30
2011-06-07 16:00:00,SPY,0.15077666789713268,multi_horizon_avg,2025-10-30
2011-06-08 16:00:00,EWJ,0.08278816665325615,multi_horizon_avg,2025-10-30
2011-06-08 16:00:00,FEZ,0.13099883098219106,multi_horizon_avg,2025-10-30
2011-06-08 16:00:00,SPY,0.1503556296652667,multi_horizon_avg,2025-10-30
2011-06-09 16:00:00,EWJ,0.08118744916992723,multi_horizon_avg,2025-10-30
2011-06-09 16:00:00,FEZ,0.13196513146774957,multi_horizon_avg,2025-10-30
2011-06-09 16:00:00,SPY,0.14993459143340063,multi_horizon_avg,2025-10-30
2011-06-10 16:00:00,EWJ,0.07958673168659834,multi_horizon_avg,2025-10-30
2011-06-10 16:00:00,FEZ,0.1329314319533081,multi_horizon_avg,2025-10-30
2011-06-10 16:00:00,SPY,0.14951355320153464,multi_horizon_avg,2025-10-30
2011-06-13 16:00:00,EWJ,0.07798601420326945,multi_horizon_avg,2025-10-30
2011-06-13 16:00:00,FEZ,0.13389773243886657,multi_horizon_avg,2025-10-30
2011-06-13 16:00:00,SPY,0.1490925149696686,multi_horizon_avg,2025-10-30
2011-06-14 16:00:00,EWJ,0.07638529671994053,multi_horizon_avg,2025-10-30
2011-06-14 16:00:00,FEZ,0.1348640329244251,multi_horizon_avg,2025-10-30
2011-06-14 16:00:00,SPY,0.1486714767378026,multi_horizon_avg,2025-10-30
2011-06-15 16:00:00,EWJ,0.07478457923661164,multi_horizon_avg,2025-10-30
2011-06-15 16:00:00,FEZ,0.13583033340998363,multi_horizon_avg,2025-10-30
2011-06-15 16:00:00,SPY,0.14825043850593658,multi_horizon_avg,2025-10-30
2011-06-16 16:00:00,EWJ,0.07318386175328274,multi_horizon_avg,2025-10-30
2011-06-16 16:00:00,FEZ,0.13679663389554214,multi_horizon_avg,2025-10-30
2011-06-16 16:00:00,SPY,0.14782940027407057,multi_horizon_avg,2025-10-30
2011-06-17 16:00:00,EWJ,0.07158314426995385,multi_horizon_avg,2025-10-30
2011-06-17 16:00:00,FEZ,0.1377629343811006,multi_horizon_avg,2025-10-30
2011-06-17 16:00:00,SPY,0.14740836204220453,multi_horizon_avg,2025-10-30
2011-06-20 16:00:00,EWJ,0.06998242678662495,multi_horizon_avg,2025-10-30
2011-06-20 16:00:00,FEZ,0.1387292348666591,multi_horizon_avg,2025-10-30
2011-06-20 16:00:00,SPY,0.14698732381033852,multi_horizon_avg,2025-10-30
2011-06-21 16:00:00,EWJ,0.06838170930329604,multi_horizon_avg,2025-10-30
2011-06-21 16:00:00,FEZ,0.13969553535221763,multi_horizon_avg,2025-10-30
2011-06-21 16:00:00,SPY,0.1465662855784725,multi_horizon_avg,2025-10-30
2011-06-22 16:00:00,EWJ,0.06678099181996715,multi_horizon_avg,2025-10-30
2011-06-22 16:00:00,FEZ,0.14066183583777614,multi_horizon_avg,2025-10-30
2011-06-22 16:00:00,SPY,0.14614524734660647,multi_horizon_avg,2025-10-30
2011-06-23 16:00:00,EWJ,0.06518027433663824,multi_horizon_avg,2025-10-30
2011-06-23 16:00:00,FEZ,0.14162813632333462,multi_horizon_avg,2025-10-30
2011-06-23 16:00:00,SPY,0.14572420911474046,multi_horizon_avg,2025-10-30
2011-06-24 16:00:00,EWJ,0.06357955685330934,multi_horizon_avg,2025-10-30
2011-06-24 16:00:00,FEZ,0.14259443680889317,multi_horizon_avg,2025-10-30
2011-06-24 16:00:00,SPY,0.14530317088287442,multi_horizon_avg,2025-10-30
2011-06-27 16:00:00,EWJ,0.06197883936998044,multi_horizon_avg,2025-10-30
2011-06-27 16:00:00,FEZ,0.14356073729445168,multi_horizon_avg,2025-10-30
2011-06-27 16:00:00,SPY,0.14488213265100844,multi_horizon_avg,2025-10-30
2011-06-28 16:00:00,EWJ,0.06037812188665154,multi_horizon_avg,2025-10-30
2011-06-28 16:00:00,FEZ,0.1445270377800102,multi_horizon_avg,2025-10-30
2011-06-28 16:00:00,SPY,0.1444610944191424,multi_horizon_avg,2025-10-30
2011-06-29 16:00:00,EWJ,0.05877740440332263,multi_horizon_avg,2025-10-30
2011-06-29 16:00:00,FEZ,0.14549333826556868,multi_horizon_avg,2025-10-30
2011-06-29 16:00:00,SPY,0.14404005618727636,multi_horizon_avg,2025-10-30
2011-06-30 16:00:00,EWJ,0.05717668691999374,multi_horizon_avg,2025-10-30
2011-06-30 16:00:00,FEZ,0.1464596387511272,multi_horizon_avg,2025-10-30
2011-06-30 16:00:00,SPY,0.14361901795541035,multi_horizon_avg,2025-10-30
2011-07-01 16:00:00,EWJ,0.054451078576299244,multi_horizon_avg,2025-10-30
2011-07-01 16:00:00,FEZ,0.14617448196089178,multi_horizon_avg,2025-10-30
2011-07-01 16:00:00,SPY,0.1426465202931799,multi_horizon_avg,2025-10-30
2011-07-05 16:00:00,EWJ,0.05172547023260475,multi_horizon_avg,2025-10-30
2011-07-05 16:00:00,FEZ,0.14588932517065636,multi_horizon_avg,2025-10-30
2011-07-05 16:00:00,SPY,0.14167402263094944,multi_horizon_avg,2025-10-30
2011-07-06 16:00:00,EWJ,0.04899986188891026,multi_horizon_avg,2025-10-30
2011-07-06 16:00:00,FEZ,0.14560416838042095,multi_horizon_avg,2025-10-30
2011-07-06 16:00:00,SPY,0.14070152496871893,multi_horizon_avg,2025-10-30
2011-07-07 16:00:00,EWJ,0.04627425354521577,multi_horizon_avg,2025-10-30
2011-07-07 16:00:00,FEZ,0.14531901159018554,multi_horizon_avg,2025-10-30
2011-07-07 16:00:00,SPY,0.13972902730648848,multi_horizon_avg,2025-10-30
2011-07-08 16:00:00,EWJ,0.043548645201521276,multi_horizon_avg,2025-10-30
2011-07-08 16:00:00,FEZ,0.1450338547999501,multi_horizon_avg,2025-10-30
2011-07-08 16:00:00,SPY,0.13875652964425803,multi_horizon_avg,2025-10-30
2011-07-11 16:00:00,EWJ,0.04082303685782678,multi_horizon_avg,2025-10-30
2011-07-11 16:00:00,FEZ,0.14474869800971468,multi_horizon_avg,2025-10-30
2011-07-11 16:00:00,SPY,0.13778403198202754,multi_horizon_avg,2025-10-30
2011-07-12 16:00:00,EWJ,0.03809742851413229,multi_horizon_avg,2025-10-30
2011-07-12 16:00:00,FEZ,0.14446354121947927,multi_horizon_avg,2025-10-30
2011-07-12 16:00:00,SPY,0.1368115343197971,multi_horizon_avg,2025-10-30
2011-07-13 16:00:00,EWJ,0.0353718201704378,multi_horizon_avg,2025-10-30
2011-07-13 16:00:00,FEZ,0.14417838442924383,multi_horizon_avg,2025-10-30
2011-07-13 16:00:00,SPY,0.1358390366575666,multi_horizon_avg,2025-10-30
2011-07-14 16:00:00,EWJ,0.03264621182674331,multi_horizon_avg,2025-10-30
2011-07-14 16:00:00,FEZ,0.14389322763900841,multi_horizon_avg,2025-10-30
2011-07-14 16:00:00,SPY,0.13486653899533613,multi_horizon_avg,2025-10-30
2011-07-15 16:00:00,EWJ,0.029920603483048813,multi_horizon_avg,2025-10-30
2011-07-15 16:00:00,FEZ,0.143608070848773,multi_horizon_avg,2025-10-30
2011-07-15 16:00:00,SPY,0.13389404133310567,multi_horizon_avg,2025-10-30
2011-07-18 16:00:00,EWJ,0.027194995139354323,multi_horizon_avg,2025-10-30
2011-07-18 16:00:00,FEZ,0.14332291405853756,multi_horizon_avg,2025-10-30
2011-07-18 16:00:00,SPY,0.13292154367087522,multi_horizon_avg,2025-10-30
2011-07-19 16:00:00,EWJ,0.024469386795659832,multi_horizon_avg,2025-10-30
2011-07-19 16:00:00,FEZ,0.14303775726830217,multi_horizon_avg,2025-10-30
2011-07-19 16:00:00,SPY,0.13194904600864474,multi_horizon_avg,2025-10-30
2011-07-20 16:00:00,EWJ,0.02174377845196534,multi_horizon_avg,2025-10-30
2011-07-20 16:00:00,FEZ,0.14275260047806676,multi_horizon_avg,2025-10-30
2011-07-20 16:00:00,SPY,0.13097654834641426,multi_horizon_avg,2025-10-30
2011-07-21 16:00:00,EWJ,0.019018170108270845,multi_horizon_avg,2025-10-30
2011-07-21 16:00:00,FEZ,0.14246744368783132,multi_horizon_avg,2025-10-30
2011-07-21 16:00:00,SPY,0.1300040506841838,multi_horizon_avg,2025-10-30
2011-07-22 16:00:00,EWJ,0.016292561764576354,multi_horizon_avg,2025-10-30
2011-07-22 16:00:00,FEZ,0.1421822868975959,multi_horizon_avg,2025-10-30
2011-07-22 16:00:00,SPY,0.12903155302195332,multi_horizon_avg,2025-10-30
2011-07-25 16:00:00,EWJ,0.013566953420881862,multi_horizon_avg,2025-10-30
2011-07-25 16:00:00,FEZ,0.1418971301073605,multi_horizon_avg,2025-10-30
2011-07-25 16:00:00,SPY,0.12805905535972287,multi_horizon_avg,2025-10-30
2011-07-26 16:00:00,EWJ,0.01084134507718737,multi_horizon_avg,2025-10-30
2011-07-26 16:00:00,FEZ,0.14161197331712508,multi_horizon_avg,2025-10-30
2011-07-26 16:00:00,SPY,0.1270865576974924,multi_horizon_avg,2025-10-30
2011-07-27 16:00:00,EWJ,0.008115736733492876,multi_horizon_avg,2025-10-30
2011-07-27 16:00:00,FEZ,0.14132681652688966,multi_horizon_avg,2025-10-30
2011-07-27 16:00:00,SPY,0.12611406003526193,multi_horizon_avg,2025-10-30
2011-07-28 16:00:00,EWJ,0.005390128389798385,multi_horizon_avg,2025-10-30
2011-07-28 16:00:00,FEZ,0.14104165973665425,multi_horizon_avg,2025-10-30
2011-07-28 16:00:00,SPY,0.12514156237303145,multi_horizon_avg,2025-10-30
2011-07-29 16:00:00,EWJ,0.0026645200461038925,multi_horizon_avg,2025-10-30
2011-07-29 16:00:00,FEZ,0.1407565029464188,multi_horizon_avg,2025-10-30
2011-07-29 16:00:00,SPY,0.12416906471080101,multi_horizon_avg,2025-10-30
2011-08-01 16:00:00,EWJ,0.003360993855065885,multi_horizon_avg,2025-10-30
2011-08-01 16:00:00,FEZ,0.1417059617415298,multi_horizon_avg,2025-10-30
2011-08-01 16:00:00,SPY,0.12397901084554624,multi_horizon_avg,2025-10-30
2011-08-02 16:00:00,EWJ,0.004057467664027877,multi_horizon_avg,2025-10-30
2011-08-02 16:00:00,FEZ,0.14265542053664082,multi_horizon_avg,2025-10-30
2011-08-02 16:00:00,SPY,0.12378895698029149,multi_horizon_avg,2025-10-30
2011-08-03 16:00:00,EWJ,0.00475394147298987,multi_horizon_avg,2025-10-30
2011-08-03 16:00:00,FEZ,0.14360487933175178,multi_horizon_avg,2025-10-30
2011-08-03 16:00:00,SPY,0.12359890311503674,multi_horizon_avg,2025-10-30
2011-08-04 16:00:00,EWJ,0.005450415281951862,multi_horizon_avg,2025-10-30
2011-08-04 16:00:00,FEZ,0.14455433812686277,multi_horizon_avg,2025-10-30
2011-08-04 16:00:00,SPY,0.12340884924978199,multi_horizon_avg,2025-10-30
2011-08-05 16:00:00,EWJ,0.0061468890909138554,multi_horizon_avg,2025-10-30
2011-08-05 16:00:00,FEZ,0.14550379692197377,multi_horizon_avg,2025-10-30
2011-08-05 16:00:00,SPY,0.12321879538452724,multi_horizon_avg,2025-10-30
2011-08-08 16:00:00,EWJ,0.006843362899875848,multi_horizon_avg,2025-10-30
2011-08-08 16:00:00,FEZ,0.14645325571708473,multi_horizon_avg,2025-10-30
2011-08-08 16:00:00,SPY,0.12302874151927248,multi_horizon_avg,2025-10-30
2011-08-09 16:00:00,EWJ,0.00753983670883784,multi_horizon_avg,2025-10-30
2011-08-09 16:00:00,FEZ,0.14740271451219575,multi_horizon_avg,2025-10-30
2011-08-09 16:00:00,SPY,0.12283868765401773,multi_horizon_avg,2025-10-30
2011-08-10 16:00:00,EWJ,0.008236310517799833,multi_horizon_avg,2025-10-30
2011-08-10 16:00:00,FEZ,0.14835217330730674,multi_horizon_avg,2025-10-30
2011-08-10 16:00:00,SPY,0.12264863378876298,multi_horizon_avg,2025-10-30
2011-08-11 16:00:00,EWJ,0.008932784326761825,multi_horizon_avg,2025-10-30
2011-08-11 16:00:00,FEZ,0.14930163210241773,multi_horizon_avg,2025-10-30
2011-08-11 16:00:00,SPY,0.12245857992350821,multi_horizon_avg,2025-10-30
2011-08-12 16:00:00,EWJ,0.009629258135723818,multi_horizon_avg,2025-10-30
2011-08-12 16:00:00,FEZ,0.15025109089752872,multi_horizon_avg,2025-10-30
2011-08-12 16:00:00,SPY,0.12226852605825347,multi_horizon_avg,2025-10-30
2011-08-15 16:00:00,EWJ,0.01032573194468581,multi_horizon_avg,2025-10-30
2011-08-15 16:00:00,FEZ,0.1512005496926397,multi_horizon_avg,2025-10-30
2011-08-15 16:00:00,SPY,0.12207847219299872,multi_horizon_avg,2025-10-30
2011-08-16 16:00:00,EWJ,0.011022205753647802,multi_horizon_avg,2025-10-30
2011-08-16 16:00:00,FEZ,0.15215000848775068,multi_horizon_avg,2025-10-30
2011-08-16 16:00:00,SPY,0.12188841832774397,multi_horizon_avg,2025-10-30
2011-08-17 16:00:00,EWJ,0.011718679562609795,multi_horizon_avg,2025-10-30
2011-08-17 16:00:00,FEZ,0.1530994672828617,multi_horizon_avg,2025-10-30
2011-08-17 16:00:00,SPY,0.1216983644624892,multi_horizon_avg,2025-10-30
2011-08-18 16:00:00,EWJ,0.01241515337157179,multi_horizon_avg,2025-10-30
2011-08-18 16:00:00,FEZ,0.1540489260779727,multi_horizon_avg,2025-10-30
2011-08-18 16:00:00,SPY,0.12150831059723445,multi_horizon_avg,2025-10-30
2011-08-19 16:00:00,EWJ,0.013111627180533781,multi_horizon_avg,2025-10-30
2011-08-19 16:00:00,FEZ,0.15499838487308368,multi_horizon_avg,2025-10-30
2011-08-19 16:00:00,SPY,0.1213182567319797,multi_horizon_avg,2025-10-30
2011-08-22 16:00:00,EWJ,0.013808100989495774,multi_horizon_avg,2025-10-30
2011-08-22 16:00:00,FEZ,0.15594784366819467,multi_horizon_avg,2025-10-30
2011-08-22 16:00:00,SPY,0.12112820286672496,multi_horizon_avg,2025-10-30
2011-08-23 16:00:00,EWJ,0.014504574798457766,multi_horizon_avg,2025-10-30
2011-08-23 16:00:00,FEZ,0.1568973024633056,multi_horizon_avg,2025-10-30
2011-08-23 16:00:00,SPY,0.1209381490014702,multi_horizon_avg,2025-10-30
2011-08-24 16:00:00,EWJ,0.015201048607419759,multi_horizon_avg,2025-10-30
2011-08-24 16:00:00,FEZ,0.15784676125841662,multi_horizon_avg,2025-10-30
2011-08-24 16:00:00,SPY,0.12074809513621544,multi_horizon_avg,2025-10-30
2011-08-25 16:00:00,EWJ,0.015897522416381753,multi_horizon_avg,2025-10-30
2011-08-25 16:00:00,FEZ,0.15879622005352761,multi_horizon_avg,2025-10-30
2011-08-25 16:00:00,SPY,0.1205580412709607,multi_horizon_avg,2025-10-30
2011-08-26 16:00:00,EWJ,0.01659399622534374,multi_horizon_avg,2025-10-30
2011-08-26 16:00:00,FEZ,0.1597456788486386,multi_horizon_avg,2025-10-30
2011-08-26 16:00:00,SPY,0.12036798740570594,multi_horizon_avg,2025-10-30
2011-08-29 16:00:00,EWJ,0.017290470034305734,multi_horizon_avg,2025-10-30
2011-08-29 16:00:00,FEZ,0.1606951376437496,multi_horizon_avg,2025-10-30
2011-08-29 16:00:00,SPY,0.12017793354045118,multi_horizon_avg,2025-10-30
2011-08-30 16:00:00,EWJ,0.01770969487246059,multi_horizon_avg,2025-10-30
2011-08-30 16:00:00,FEZ,0.16083265769507585,multi_horizon_avg,2025-10-30
2011-08-30 16:00:00,SPY,0.11991704147713234,multi_horizon_avg,2025-10-30
2011-08-31 16:00:00,EWJ,0.018128919710615442,multi_horizon_avg,2025-10-30
2011-08-31 16:00:00,FEZ,0.16097017774640207,multi_horizon_avg,2025-10-30
2011-08-31 16:00:00,SPY,0.11965614941381351,multi_horizon_avg,2025-10-30
2011-09-01 16:00:00,EWJ,0.018610576786663037,multi_horizon_avg,2025-10-30
2011-09-01 16:00:00,FEZ,0.15824446379674667,multi_horizon_avg,2025-10-30
2011-09-01 16:00:00,SPY,0.11841182084024345,multi_horizon_avg,2025-10-30
2011-09-02 16:00:00,EWJ,0.019092233862710622,multi_horizon_avg,2025-10-30
2011-09-02 16:00:00,FEZ,0.15551874984709124,multi_horizon_avg,2025-10-30
2011-09-02 16:00:00,SPY,0.11716749226667336,multi_horizon_avg,2025-10-30
2011-09-06 16:00:00,EWJ,0.01957389093875821,multi_horizon_avg,2025-10-30
2011-09-06 16:00:00,FEZ,0.15279303589743584,multi_horizon_avg,2025-10-30
2011-09-06 16:00:00,SPY,0.11592316369310329,multi_horizon_avg,2025-10-30
2011-09-07 16:00:00,EWJ,0.020055548014805805,multi_horizon_avg,2025-10-30
2011-09-07 16:00:00,FEZ,0.1500673219477804,multi_horizon_avg,2025-10-30
2011-09-07 16:00:00,SPY,0.11467883511953322,multi_horizon_avg,2025-10-30
2011-09-08 16:00:00,EWJ,0.020537205090853394,multi_horizon_avg,2025-10-30
2011-09-08 16:00:00,FEZ,0.147341607998125,multi_horizon_avg,2025-10-30
2011-09-08 16:00:00,SPY,0.11343450654596315,multi_horizon_avg,2025-10-30
2011-09-09 16:00:00,EWJ,0.021018862166900982,multi_horizon_avg,2025-10-30
2011-09-09 16:00:00,FEZ,0.14461589404846956,multi_horizon_avg,2025-10-30
2011-09-09 16:00:00,SPY,0.11219017797239308,multi_horizon_avg,2025-10-30
2011-09-12 16:00:00,EWJ,0.02150051924294857,multi_horizon_avg,2025-10-30
2011-09-12 16:00:00,FEZ,0.14189018009881418,multi_horizon_avg,2025-10-30
2011-09-12 16:00:00,SPY,0.11094584939882303,multi_horizon_avg,2025-10-30
2011-09-13 16:00:00,EWJ,0.021982176318996162,multi_horizon_avg,2025-10-30
2011-09-13 16:00:00,FEZ,0.13916446614915876,multi_horizon_avg,2025-10-30
2011-09-13 16:00:00,SPY,0.10970152082525293,multi_horizon_avg,2025-10-30
2011-09-14 16:00:00,EWJ,0.022463833395043754,multi_horizon_avg,2025-10-30
2011-09-14 16:00:00,FEZ,0.13643875219950333,multi_horizon_avg,2025-10-30
2011-09-14 16:00:00,SPY,0.10845719225168286,multi_horizon_avg,2025-10-30
2011-09-15 16:00:00,EWJ,0.022945490471091342,multi_horizon_avg,2025-10-30
2011-09-15 16:00:00,FEZ,0.1337130382498479,multi_horizon_avg,2025-10-30
2011-09-15 16:00:00,SPY,0.10721286367811281,multi_horizon_avg,2025-10-30
2011-09-16 16:00:00,EWJ,0.02342714754713893,multi_horizon_avg,2025-10-30
2011-09-16 16:00:00,FEZ,0.13098732430019253,multi_horizon_avg,2025-10-30
2011-09-16 16:00:00,SPY,0.10596853510454274,multi_horizon_avg,2025-10-30
2011-09-19 16:00:00,EWJ,0.023908804623186522,multi_horizon_avg,2025-10-30
2011-09-19 16:00:00,FEZ,0.12826161035053707,multi_horizon_avg,2025-10-30
2011-09-19 16:00:00,SPY,0.10472420653097265,multi_horizon_avg,2025-10-30
2011-09-20 16:00:00,EWJ,0.02439046169923411,multi_horizon_avg,2025-10-30
2011-09-20 16:00:00,FEZ,0.12553589640088164,multi_horizon_avg,2025-10-30
2011-09-20 16:00:00,SPY,0.1034798779574026,multi_horizon_avg,2025-10-30
2011-09-21 16:00:00,EWJ,0.0248721187752817,multi_horizon_avg,2025-10-30
2011-09-21 16:00:00,FEZ,0.12281018245122624,multi_horizon_avg,2025-10-30
2011-09-21 16:00:00,SPY,0.10223554938383253,multi_horizon_avg,2025-10-30
2011-09-22 16:00:00,EWJ,0.02535377585132929,multi_horizon_avg,2025-10-30
2011-09-22 16:00:00,FEZ,0.12008446850157083,multi_horizon_avg,2025-10-30
2011-09-22 16:00:00,SPY,0.10099122081026245,multi_horizon_avg,2025-10-30
2011-09-23 16:00:00,EWJ,0.02583543292737688,multi_horizon_avg,2025-10-30
2011-09-23 16:00:00,FEZ,0.11735875455191541,multi_horizon_avg,2025-10-30
2011-09-23 16:00:00,SPY,0.09974689223669238,multi_horizon_avg,2025-10-30
2011-09-26 16:00:00,EWJ,0.026317090003424467,multi_horizon_avg,2025-10-30
2011-09-26 16:00:00,FEZ,0.11463304060225998,multi_horizon_avg,2025-10-30
2011-09-26 16:00:00,SPY,0.09850256366312231,multi_horizon_avg,2025-10-30
2011-09-27 16:00:00,EWJ,0.026798747079472062,multi_horizon_avg,2025-10-30
2011-09-27 16:00:00,FEZ,0.11190732665260458,multi_horizon_avg,2025-10-30
2011-09-27 16:00:00,SPY,0.09725823508955224,multi_horizon_avg,2025-10-30
2011-09-28 16:00:00,EWJ,0.027280404155519647,multi_horizon_avg,2025-10-30
2011-09-28 16:00:00,FEZ,0.10918161270294917,multi_horizon_avg,2025-10-30
2011-09-28 16:00:00,SPY,0.09601390651598217,multi_horizon_avg,2025-10-30
2011-09-29 16:00:00,EWJ,0.027762061231567235,multi_horizon_avg,2025-10-30
2011-09-29 16:00:00,FEZ,0.10645589875329374,multi_horizon_avg,2025-10-30
2011-09-29 16:00:00,SPY,0.0947695779424121,multi_horizon_avg,2025-10-30
2011-09-30 16:00:00,EWJ,0.028580948913923796,multi_horizon_avg,2025-10-30
2011-09-30 16:00:00,FEZ,0.10334047795330238,multi_horizon_avg,2025-10-30
2011-09-30 16:00:00,SPY,0.09346020951377611,multi_horizon_avg,2025-10-30
2011-10-03 16:00:00,EWJ,0.02808702982922044,multi_horizon_avg,2025-10-30
2011-10-03 16:00:00,FEZ,0.09861416497900514,multi_horizon_avg,2025-10-30
2011-10-03 16:00:00,SPY,0.09138563690409644,multi_horizon_avg,2025-10-30
2011-10-04 16:00:00,EWJ,0.02759311074451708,multi_horizon_avg,2025-10-30
2011-10-04 16:00:00,FEZ,0.09388785200470791,multi_horizon_avg,2025-10-30
2011-10-04 16:00:00,SPY,0.08931106429441676,multi_horizon_avg,2025-10-30
2011-10-05 16:00:00,EWJ,0.027099191659813723,multi_horizon_avg,2025-10-30
2011-10-05 16:00:00,FEZ,0.08916153903041067,multi_horizon_avg,2025-10-30
2011-10-05 16:00:00,SPY,0.0872364916847371,multi_horizon_avg,2025-10-30
2011-10-06 16:00:00,EWJ,0.026605272575110365,multi_horizon_avg,2025-10-30
2011-10-06 16:00:00,FEZ,0.08443522605611342,multi_horizon_avg,2025-10-30
2011-10-06 16:00:00,SPY,0.08516191907505742,multi_horizon_avg,2025-10-30
2011-10-07 16:00:00,EWJ,0.026111353490407007,multi_horizon_avg,2025-10-30
2011-10-07 16:00:00,FEZ,0.0797089130818162,multi_horizon_avg,2025-10-30
2011-10-07 16:00:00,SPY,0.08308734646537776,multi_horizon_avg,2025-10-30
2011-10-10 16:00:00,EWJ,0.02561743440570365,multi_horizon_avg,2025-10-30
2011-10-10 16:00:00,FEZ,0.07498260010751895,multi_horizon_avg,2025-10-30
2011-10-10 16:00:00,SPY,0.08101277385569809,multi_horizon_avg,2025-10-30
2011-10-11 16:00:00,EWJ,0.02512351532100029,multi_horizon_avg,2025-10-30
2011-10-11 16:00:00,FEZ,0.07025628713322171,multi_horizon_avg,2025-10-30
2011-10-11 16:00:00,SPY,0.07893820124601841,multi_horizon_avg,2025-10-30
2011-10-12 16:00:00,EWJ,0.024629596236296934,multi_horizon_avg,2025-10-30
2011-10-12 16:00:00,FEZ,0.06552997415892448,multi_horizon_avg,2025-10-30
2011-10-12 16:00:00,SPY,0.07686362863633876,multi_horizon_avg,2025-10-30
2011-10-13 16:00:00,EWJ,0.024135677151593572,multi_horizon_avg,2025-10-30
2011-10-13 16:00:00,FEZ,0.06080366118462724,multi_horizon_avg,2025-10-30
2011-10-13 16:00:00,SPY,0.07478905602665907,multi_horizon_avg,2025-10-30
2011-10-14 16:00:00,EWJ,0.023641758066890214,multi_horizon_avg,2025-10-30
2011-10-14 16:00:00,FEZ,0.056077348210329996,multi_horizon_avg,2025-10-30
2011-10-14 16:00:00,SPY,0.0727144834169794,multi_horizon_avg,2025-10-30
2011-10-17 16:00:00,EWJ,0.02314783898218686,multi_horizon_avg,2025-10-30
2011-10-17 16:00:00,FEZ,0.05135103523603276,multi_horizon_avg,2025-10-30
2011-10-17 16:00:00,SPY,0.07063991080729974,multi_horizon_avg,2025-10-30
2011-10-18 16:00:00,EWJ,0.022653919897483502,multi_horizon_avg,2025-10-30
2011-10-18 16:00:00,FEZ,0.046624722261735516,multi_horizon_avg,2025-10-30
2011-10-18 16:00:00,SPY,0.06856533819762006,multi_horizon_avg,2025-10-30
2011-10-19 16:00:00,EWJ,0.022160000812780144,multi_horizon_avg,2025-10-30
2011-10-19 16:00:00,FEZ,0.04189840928743828,multi_horizon_avg,2025-10-30
2011-10-19 16:00:00,SPY,0.06649076558794041,multi_horizon_avg,2025-10-30
2011-10-20 16:00:00,EWJ,0.021666081728076783,multi_horizon_avg,2025-10-30
2011-10-20 16:00:00,FEZ,0.03717209631314104,multi_horizon_avg,2025-10-30
2011-10-20 16:00:00,SPY,0.06441619297826073,multi_horizon_avg,2025-10-30
2011-10-21 16:00:00,EWJ,0.021172162643373425,multi_horizon_avg,2025-10-30
2011-10-21 16:00:00,FEZ,0.0324457833388438,multi_horizon_avg,2025-10-30
2011-10-21 16:00:00,SPY,0.06234162036858106,multi_horizon_avg,2025-10-30
2011-10-24 16:00:00,EWJ,0.02067824355867007,multi_horizon_avg,2025-10-30
2011-10-24 16:00:00,FEZ,0.027719470364546566,multi_horizon_avg,2025-10-30
2011-10-24 16:00:00,SPY,0.06026704775890139,multi_horizon_avg,2025-10-30
