Date,Regime,prob_bull,gate_continuous,gate_smoothed,oil_return,slope
2008-03-06,1,0.9999417282913955,0.9999417282913955,0.9999350523770989,0.010097247151425915,0.03222443370296646
2008-03-07,1,0.9999633197909864,0.9999633197909864,0.9999415325324458,-0.00370318041770043,0.03253424657534248
2008-03-10,1,0.9999743284591301,0.9999743284591301,0.9999707920673438,0.02610231752778856,0.027710843373493926
2008-03-11,1,0.9999885456273933,0.9999885456273933,0.9999787972018227,0.007662872745569097,0.012324105582635787
2008-03-12,1,0.999986038167814,0.999986038167814,0.9999726247596701,0.010339082904816136,0.002548698343346087
2008-03-13,1,0.9999817539637895,0.9999817539637895,0.9997756092909189,0.0031808087889761234,0.013610380183286454
2008-03-14,1,0.9999324575802231,0.9999324575802231,0.9994486402721063,-0.0016345808216291897,0.03399072980096333
2008-03-17,1,0.9989892511153744,0.9989892511153744,0.9979913046576627,-0.03976980507451716,0.08568186116890489
2008-03-18,1,0.9983537005333312,0.9983537005333312,0.997689727897963,0.03558036360999779,0.04773204344254818
2008-03-19,1,0.9926993600955948,0.9926993600955948,0.9975991378614308,-0.05941038257615972,0.12891041162227604
2008-03-20,1,0.9984738701652909,0.9984738701652909,0.9977421363762551,-0.006607739521822613,0.1453641415618603
2008-03-24,1,0.999479507397563,0.999479507397563,0.9979766234970542,-0.008518189264805262,0.171779744346116
2008-03-25,1,0.9997042436894951,0.9997042436894951,0.9993613433827674,0.0007863181061723265,0.17193947730398898
2008-03-26,1,0.9995261361373273,0.9995261361373273,0.9995227390625905,0.03902041194494651,0.10649154304072565
2008-03-27,1,0.9996229595241611,0.9996229595241611,0.9992566573945145,0.016214798295030943,0.11230940870211972
2008-03-28,1,0.9992808485644059,0.9992808485644059,0.9990885103968221,-0.018485161582240933,0.12491713230419545
2008-03-31,1,0.9981490990571836,0.9981490990571836,0.9989759958104093,-0.039110860299174655,0.13915698246996253
2008-04-01,1,0.998863508701032,0.998863508701032,0.9989865310130304,-0.006124685746391354,0.12663495838287753
2008-04-02,1,0.9989635632052638,0.9989635632052638,0.9990875706296688,0.03801186669162425,0.07412000381570158
2008-04-03,1,0.9996756355372662,0.9996756355372662,0.999418494707091,-0.00871861810213715,0.119707467282525
2008-04-04,1,0.9997860466475982,0.9997860466475982,0.9996230508664979,0.02066641810883611,0.13054953341502493
2008-04-07,1,0.9998037194442945,0.9998037194442945,0.999805994171072,0.02623406261641477,0.11853824258562112
2008-04-08,1,0.9998862894980671,0.9998862894980671,0.999849288708095,-0.003403084452336226,0.1383821632577851
2008-04-09,1,0.9998782797281335,0.9998782797281335,0.9998753326719552,0.021419950329865677,0.11615114077013253
2008-04-10,1,0.999892108222382,0.999892108222382,0.9998982364560394,-0.007422191929824204,0.14418097574270924
2008-04-11,1,0.9999162664668989,0.9999162664668989,0.9999123343598942,0.0006357567990351933,0.126021427274378
2008-04-14,1,0.9999182383647155,0.9999182383647155,0.9999330212574593,0.014153943748421514,0.12639871094799038
2008-04-15,1,0.9999567790173413,0.9999567790173413,0.999952131197022,0.0182726389688682,0.0917640854355278
2008-04-16,1,0.9999817142159592,0.9999817142159592,0.9999655438068021,0.009012617333840817,0.08231707317073174
2008-04-17,1,0.9999876579201948,0.9999876579201948,0.9999770561351973,0.0,0.10191637630662023
2008-04-18,1,0.9999833295158002,0.9999833295158002,0.999976940228415,0.015214678001483488,0.09085449553877833
2008-04-21,1,0.9999758000066904,0.9999758000066904,0.999977920482289,0.007861944443469934,0.0974633980251958
2008-04-22,1,0.9999561994834305,0.9999561994834305,0.9999762129729126,0.014282938772295467,0.11596878408995559
2008-04-23,1,0.999986615485329,0.999986615485329,0.9999759471809678,0.0009226253537682265,0.09020791415157604
2008-04-24,1,0.9999791203733132,0.9999791203733132,0.9999703231405798,-0.01844539985281134,0.12365499573014534
2008-04-25,1,0.999982000556076,0.999982000556076,0.9999648410247,0.021458963158075623,0.07664660648612505
2008-04-28,1,0.9999476798047504,0.9999476798047504,0.9999630942161563,-0.007214191174033079,0.10287927260481561
2008-04-29,1,0.9999287889040308,0.9999287889040308,0.9999638986163001,-0.026531733280403938,0.09535748249329991
2008-04-30,1,0.9999778814426111,0.9999778814426111,0.9999638367557763,-0.017177908550819836,0.12005277044854873
2008-05-01,1,0.9999831423740316,0.9999831423740316,0.9999721295910102,-0.009721685050900373,0.1345470692717585
2008-05-02,1,0.999981691253457,0.999981691253457,0.9999848572031258,0.032847117921410963,0.06849432794774836
2008-05-05,1,0.9999891439809206,0.9999891439809206,0.9999859629759416,0.03030278411336271,0.019676504919126224
2008-05-06,1,0.9999924269646082,0.9999924269646082,0.9999873279694377,0.015552927667974793,0.050155967821375914
2008-05-07,1,0.9999834103066899,0.9999834103066899,0.9999890517608179,0.014182322642042427,0.1209938491421171
2008-05-08,1,0.9999899673415126,0.9999899673415126,0.9999881693296532,0.0016981365015499806,0.08620828956936255
2008-05-09,1,0.9999903102103581,0.9999903102103581,0.9999878724803267,0.017380598508665662,0.04319517230427186
2008-05-12,1,0.9999847318250966,0.9999847318250966,0.9999896450901421,-0.015362760138864739,0.10006450572488318
2008-05-13,1,0.9999909427179765,0.9999909427179765,0.9999905708860297,0.014488946682144652,0.08805531272351584
2008-05-14,1,0.9999922733557661,0.9999922733557661,0.9999913361492933,-0.012958108047774185,0.08558087110538612
2008-05-15,1,0.9999945963209509,0.9999945963209509,0.9999934185961752,0.00032198342063568587,0.08265593561368217
2008-05-16,1,0.9999941365266758,0.9999941365266758,0.999994363501002,0.017946643190836824,0.05920948616600798
2008-05-19,1,0.9999951440595063,0.9999951440595063,0.9999933785981243,0.005125183700553687,0.07384978372001562
2008-05-20,1,0.9999956672421108,0.9999956672421108,0.9999914394021326,0.013902129554617568,0.022880632901574407
2008-05-21,1,0.9999873488413779,0.9999873488413779,0.9999915295740222,0.03100431600232558,0.013459658620948882
2008-05-22,1,0.9999849003409922,0.9999849003409922,0.9999903193793511,-0.022431841989367367,0.045678252845278364
2008-05-23,1,0.9999945873861233,0.9999945873861233,0.9999884223536009,0.011772936222147366,0.037315701474388174
2008-05-27,1,0.999989093086151,0.999989093086151,0.9999730896716816,-0.021276581249855396,0.039670833009859366
2008-05-28,1,0.99998618211336,0.99998618211336,0.9999658175533256,0.016858872793155087,0.06038167938931295
2008-05-29,1,0.9999106854317814,0.9999106854317814,0.9998943682262134,-0.03337523587405811,0.10252565114443563
2008-05-30,1,0.9999485397492116,0.9999485397492116,0.9984462195982367,0.005117114098372562,0.09901845308205744
2008-06-02,1,0.9996373407505621,0.9996373407505621,0.9890439899694625,0.0031360276583478975,0.10418786692759298
2008-06-03,1,0.9927483499462678,0.9927483499462678,0.9194508569214044,-0.02713590811896768,0.15611678597281436
2008-06-04,1,0.95297503396949,0.95297503396949,0.7207795607792603,-0.01646227827171953,0.18814390842191336
2008-06-05,1,0.6519450201914903,0.6519450201914903,0.5218321651238589,0.045006196635817085,0.10513562104275766
2008-06-06,0,0.006592059038491154,0.006592059038491154,0.32417731663968674,0.07945928585806356,-0.01768825355569987
2008-06-09,0,0.004900362473555084,0.004900362473555084,0.13435982848477102,-0.029824522330102295,0.010711097887533456
2008-06-10,0,0.004474107525407078,0.004474107525407078,0.004834103602610022,-0.023024115392578055,0.07680012178413764
2008-06-11,0,0.003887593194911365,0.003887593194911365,0.0042275084189099,0.03771777511045597,0.06252290551931394
2008-06-12,0,0.00431639578068532,0.00431639578068532,0.003836451433093412,0.0035121130708818627,0.06025856402015923
2008-06-13,0,0.0035590831199905438,0.0035590831199905438,0.003281709972521596,-0.015234885279804588,0.028478196380895902
2008-06-16,0,0.002945077544472645,0.002945077544472645,0.0026343716427826825,-0.002376003493791078,0.0008177222717810379
2008-06-17,0,0.0017004002225479954,0.0017004002225479954,0.0017853025061296455,-0.00394771657155226,-0.03403239047690128
2008-06-18,0,0.0006509015462167987,0.0006509015462167987,0.0010887746064602018,0.018852441689617572,-0.05566134466090519
2008-06-19,0,7.105009742013425e-05,7.105009742013425e-05,0.000511300161198975,-0.03472519378660395,-0.0034121929026386766
2008-06-20,0,7.644362164332532e-05,7.644362164332532e-05,0.00018741796889365324,0.021751401314540644,-0.05586882326754712
2008-06-23,0,5.770531816651008e-05,5.770531816651008e-05,6.252035945219982e-05,0.008863996580242646,-0.0900867774672745
2008-06-24,0,8.098926102138674e-05,8.098926102138674e-05,5.350130081878882e-05,0.003743535769790654,-0.0869660781009598
2008-06-25,0,2.6413499009531676e-05,2.6413499009531676e-05,4.866997565987198e-05,-0.019008745126939074,-0.08460274790919942
2008-06-26,0,2.5954804253079257e-05,2.5954804253079257e-05,5.916579617880711e-05,0.03658363466813274,-0.10215247282413072
2008-06-27,0,5.228699584874113e-05,5.228699584874113e-05,7.090971463895494e-05,0.005599440330161605,-0.1251342257856683
2008-06-30,0,0.00011018442076118567,0.00011018442076118567,9.270695522706616e-05,0.0019309857600279218,-0.0944555587310661
2008-07-01,0,0.00013970885332212593,0.00013970885332212593,0.00012035178712591515,0.007828664280545752,-0.11973628243300723
2008-07-02,0,0.00013539970195008787,0.00013539970195008787,0.00015700694196804649,0.018820780260263355,-0.13016557673577298
2008-07-03,0,0.0001641789637473242,0.0001641789637473242,0.00021207939160913938,0.010863279292307937,-0.16420067442020508
2008-07-07,0,0.00023556277005939776,0.00023556277005939776,0.00043815165079043474,-0.027418090589796565,-0.1603479983024473
2008-07-08,0,0.00038554666896665026,0.00038554666896665026,0.00045461515843055937,-0.03835533582589325,-0.12854622960458628
2008-07-09,0,0.0012700701492286029,0.0012700701492286029,0.0004414449517857077,-0.001323821624531547,-0.11804533411833966
2008-07-10,0,0.00021771724015071098,0.00021771724015071098,0.00041116350976890404,0.04031553717845977,-0.1841379797836997
2008-07-11,0,9.832793052306558e-05,9.832793052306558e-05,0.00033478585957444557,0.024370161823826314,-0.21054083885209718
2008-07-14,0,8.41555599753799e-05,8.41555599753799e-05,8.298674786381946e-05,0.0013787400502001973,-0.22085974097547537
2008-07-15,0,3.6584179943575265e-06,3.6584179943575265e-06,3.983482386176792e-05,-0.0456674615280468,-0.16383040092298826
2008-07-16,0,1.1074590675472492e-05,1.1074590675472492e-05,3.1810709433538284e-05,-0.029638845825679307,-0.1454356384164005
2008-07-17,0,1.9576201404532832e-06,1.9576201404532832e-06,2.3094648795001525e-05,-0.03939008053679663,-0.12338715908212942
2008-07-18,0,5.820735838191741e-05,5.820735838191741e-05,2.420314379916337e-05,-0.003793014571872733,-0.12424383434155419
2008-07-21,0,4.0575256782696096e-05,4.0575256782696096e-05,2.6611647305535263e-05,0.019127210611442857,-0.1296507646656015
2008-07-22,0,9.200893015166763e-06,9.200893015166763e-06,3.237522727563678e-05,-0.032320735063284714,-0.09249508840864437
2008-07-23,0,2.3117108207331956e-05,2.3117108207331956e-05,2.4037900290889673e-05,-0.02805188320474776,-0.020205285702739835
2008-07-24,0,3.0775519990960856e-05,3.0775519990960856e-05,1.8725278040630898e-05,0.007167334890191479,-0.08136735676456427
2008-07-25,0,1.6520723458181892e-05,1.6520723458181892e-05,1.963753815873705e-05,-0.016423653009173044,-0.06313728689126363
2008-07-28,0,1.4012145531402224e-05,1.4012145531402224e-05,1.5195548331303876e-05,0.017225770642618158,-0.06743104554201408
2008-07-29,0,1.3762193605697519e-05,1.3762193605697519e-05,9.368799170486607e-06,-0.02033034829961195,-0.03305785123966936
2008-07-30,0,9.071590701660907e-07,9.071590701660907e-07,6.129253982499151e-06,0.03639686744546181,-0.08805428436168532
2008-07-31,0,1.6417741868745053e-06,1.6417741868745053e-06,3.3865997134409243e-06,-0.02048614946662008,-0.06942095514214387
2008-08-01,0,3.2299751824461006e-07,3.2299751824461006e-07,9.78165734242752e-07,0.006902114078157517,-0.12317043909461733
2008-08-04,0,2.988741861110935e-07,2.988741861110935e-07,1.213546426507574e-06,-0.029051053058726826,-0.09938246191848503
2008-08-05,0,1.7200237097066548e-06,1.7200237097066548e-06,1.054966922724245e-06,-0.022819111382738972,-0.09030410243450425
2008-08-06,0,2.084062531490202e-06,2.084062531490202e-06,9.943853906605895e-07,-0.001180040595463483,-0.10204942228219613
2008-08-07,0,8.488766679578603e-07,8.488766679578603e-07,9.44724610081134e-07,0.01065401629893026,-0.11256675567423238
2008-08-08,0,2.0089857926331762e-08,2.0089857926331762e-08,6.984865312827375e-07,-0.03757987048608904,-0.10561427828799166
2008-08-11,0,5.057028321381597e-08,5.057028321381597e-08,4.464266848844965e-07,-0.008526981100910849,-0.10293603635092625
2008-08-12,0,4.888333157146726e-07,4.888333157146726e-07,8.670252998421084e-07,-0.011778285059834715,-0.1074270557029177
2008-08-13,0,8.237632994989962e-07,8.237632994989962e-07,9.86779446602337e-07,0.02497292093137988,-0.12737150741635045
2008-08-14,0,2.95186974274592e-06,2.95186974274592e-06,1.79929781955289e-06,-0.007878487572079828,-0.1697522816166884
2008-08-15,0,6.188605917274753e-07,6.188605917274753e-07,9.88890977279704e-06,-0.013916464582953805,-0.19363652388506963
2008-08-18,0,4.113162147966581e-06,4.113162147966581e-06,9.143132060251246e-05,-0.00477074851313247,-0.1375309953949699
2008-08-19,0,4.093689308193543e-05,4.093689308193543e-05,0.00013701069651359752,0.012934059152293379,-0.14765276685024914
2008-08-20,0,0.0004085358174480761,0.0004085358174480761,0.00013757867299325074,0.0094836922571522,-0.09897817803948741
2008-08-21,0,0.00023084874929817114,0.00023084874929817114,0.00015905529260027145,0.04859221296375762,0.011383320960158339
2008-08-22,0,3.458742989993724e-06,3.458742989993724e-06,0.00021019895620457834,-0.05728943251029654,-0.05791404612159337
2008-08-25,0,0.00011149626018306997,0.00011149626018306997,0.0001497425429013165,0.0032267938869116005,-0.06974314323030031
2008-08-26,0,0.0002966552111034699,0.0002966552111034699,0.00010453901311956937,0.01263211121584028,-0.04101109104978072
2008-08-27,0,0.00010625375093176694,0.00010625375093176694,0.00010746632166880866,0.015865225299976672,-0.09647118558009651
2008-08-28,0,4.831100389435524e-06,4.831100389435524e-06,8.521014882502651e-05,-0.022161334761292308,-0.16689738709119217
2008-08-29,0,1.809528573619011e-05,1.809528573619011e-05,2.6847658936599033e-05,-0.00025959416924214014,-0.12851579402855903
2008-09-02,0,2.1539596415931722e-07,2.1539596415931722e-07,6.369522054030323e-06,-0.052592277033941134,-0.10398613518197566
2008-09-03,0,4.842761661332464e-06,4.842761661332464e-06,5.4667740557641825e-06,-0.002283001767821993,-0.14207350521119028
2008-09-04,0,3.863066518923396e-06,3.863066518923396e-06,3.1000572198152155e-06,-0.012789427673958291,-0.1303824428187795
2008-09-05,0,3.1736039810482207e-07,3.1736039810482207e-07,3.2848417206877887e-06,-0.014175374918153585,-0.17206724899032586
2008-09-08,0,6.261701556445274e-06,6.261701556445274e-06,2.733501151894821e-06,-0.0011277136802686164,-0.15204513399153727
2008-09-09,0,1.1393184685221792e-06,1.1393184685221792e-06,1.9635945124845627e-06,-0.029776033168747378,-0.13842875133197718
2008-09-10,0,2.0860588173676295e-06,2.0860588173676295e-06,1.930915272711874e-06,-0.005536951345341671,-0.15741281901422166
2008-09-11,0,1.3533321872102453e-08,1.3533321872102453e-08,6.786139593430996e-07,-0.016797212373310593,-0.23288756810302133
2008-09-12,0,1.539641992413787e-07,1.539641992413787e-07,4.5075967510468573e-07,0.0023745929828220564,-0.1978456369206443
2008-09-15,0,1.9498960140260236e-10,1.9498960140260236e-10,3.3547912746408e-08,-0.05766428809737667,-0.1761934673366834
2008-09-16,0,4.704733010985714e-11,4.704733010985714e-11,3.0841788893629564e-08,-0.043105972952848064,-0.1870149743141327
2008-09-17,0,5.576240930711211e-15,5.576240930711211e-15,4.8949285721389476e-11,0.06249385928166402,-0.28319129274052773
2008-09-18,0,2.7026082102426614e-12,2.7026082102426614e-12,9.951365440869e-12,0.0011288420306935197,-0.2625641025641025
2008-09-19,0,1.2018378524599154e-15,1.2018378524599154e-15,5.418994188975722e-13,0.06501917483584184,-0.28803459875060067
2008-09-22,0,3.772270708768449e-34,3.772270708768449e-34,5.407841707114298e-13,0.16413703340465227,-0.41856292308947063
2008-09-23,0,3.380754957598474e-40,3.380754957598474e-40,2.625286628975962e-16,-0.12826721340913033,-0.3795085767269355
2008-09-24,0,4.691953680108582e-29,4.691953680108582e-29,2.216109240561312e-17,-0.009408984593405199,-0.37130288281542495
2008-09-25,0,1.1203454011332193e-31,1.1203454011332193e-31,2.216109240561312e-17,0.04305088271964757,-0.43213197059350905
2008-09-26,0,1.3629546047366041e-33,1.3629546047366041e-33,2.216109240561312e-17,-0.043706282771196786,-0.42006181511660573
2008-09-29,0,6.648276937362169e-43,6.648276937362169e-43,2.2161092405603736e-17,-0.10331251693801836,-0.34780351022951506
2008-09-30,0,1.1244326397879955e-32,1.1244326397879955e-32,2.2161092405603714e-17,0.04478132847232403,-0.330188679245283
2008-10-01,0,1.1670254394040288e-33,1.1670254394040288e-33,2.2161092405603714e-17,-0.02483413203773838,-0.3302453425633716
2008-10-02,0,3.549454440921487e-34,3.549454440921487e-34,2.2161092405603714e-17,-0.045720463341558194,-0.27429667519181594
2008-10-03,0,1.3423935082300138e-33,1.3423935082300138e-33,2.216109240560371e-17,0.0007456724713022286,-0.3192418272814396
2008-10-06,0,2.1707585430086553e-35,2.1707585430086553e-35,2.216109240560371e-17,-0.0632969679726429,-0.2012478729438458
2008-10-07,0,1.448140076079024e-33,1.448140076079024e-33,2.216109240560371e-17,0.022767764149058803,-0.27467287646928373
2008-10-08,0,1.0449455535594697e-35,1.0449455535594697e-35,2.216109240560371e-17,-0.013845687910387839,-0.3172925567798516
2008-10-09,0,8.67874655152184e-36,8.67874655152184e-36,2.216109240560371e-17,-0.027817571144716714,-0.29410404624277453
2008-10-10,0,5.917000107057931e-47,5.917000107057931e-47,2.216109240560371e-17,-0.11064097096951206,-0.19692665289256198
2008-10-13,0,4.148909109675798e-39,4.148909109675798e-39,2.216109240560371e-17,0.04704227780476277,-0.26844893433534556
2008-10-14,0,1.3714743962755998e-39,1.3714743962755998e-39,2.216109240560371e-17,-0.031029638226192428,-0.2889820815859702
2008-10-15,0,6.170646295536609e-41,6.170646295536609e-41,2.216109240560371e-17,-0.05632899404996802,-0.21605270233933846
2008-10-16,0,2.4847304541563663e-43,2.4847304541563663e-43,2.216109240560371e-17,-0.06340982251461386,-0.1809196390201977
2008-10-17,0,6.553323797746964e-43,6.553323797746964e-43,2.216109240560772e-17,0.029498998744691047,-0.2331015299026426
2008-10-20,0,6.335813281454851e-39,6.335813281454851e-39,2.216109240560772e-17,0.02986932561092288,-0.26538876889848806
2008-10-21,0,2.005280299818872e-29,2.005280299818872e-29,2.216109240560772e-17,-0.03838952520838675,-0.24758030579323895
2008-10-22,0,1.1504052413151272e-34,1.1504052413151272e-34,2.2161092405607757e-17,-0.06325818901091393,-0.2698744769874477
2008-10-23,0,1.9501602901069397e-33,1.9501602901069397e-33,2.216109244952246e-17,0.0037288431601500143,-0.2672323954146197
2008-10-24,0,1.7762864526407073e-31,1.7762864526407073e-31,2.2161093236955922e-17,-0.05870967816827942,-0.1532996526681402
2008-10-27,0,2.195735075932645e-25,2.195735075932645e-25,2.216109323739357e-17,-0.02267381182902205,-0.1921834625322997
2008-10-28,0,3.937187374881705e-24,3.937187374881705e-24,2.21610932759133e-17,0.014111844192681196,-0.13694267515923558
2008-10-29,0,2.1882361994634934e-27,2.1882361994634934e-27,2.216109327619596e-17,0.07143150917961191,-0.1814677538917717
2008-10-30,0,1.9259865075706993e-25,1.9259865075706993e-25,2.216109323261873e-17,-0.02491873155585827,-0.25003799969600243
2008-10-31,0,1.4134714951700298e-27,1.4134714951700298e-27,2.2161092445181257e-17,0.03450936205755991,-0.30910425844346545
2008-11-03,0,1.6873757560101964e-27,1.6873757560101964e-27,2.216109244474361e-17,-0.06318847837683109,-0.26810574065384013
2008-11-04,0,8.466102710448075e-36,8.466102710448075e-36,2.216109240622388e-17,0.09654656375240639,-0.377929271410311
2008-11-05,0,1.0632233937610345e-37,1.0632233937610345e-37,2.2161092406837718e-17,-0.07366014655792041,-0.3730316465372267
2008-11-06,0,5.709977344511038e-37,5.709977344511038e-37,2.2161092407324963e-17,-0.07440201888574682,-0.280467720685112
2008-11-07,0,4.482662178679267e-27,4.482662178679267e-27,2.2161092470415818e-17,0.005583854219357304,-0.3121519816573862
2008-11-10,0,4.123592317793426e-27,4.123592317793426e-27,2.216109249988659e-17,0.01833722780906608,-0.30696253416948055
2008-11-11,0,3.154542718207719e-25,3.154542718207719e-25,2.2161108255176212e-17,-0.04623674578018413,-0.195520377231391
2008-11-12,0,1.473538655109405e-25,1.473538655109405e-25,2.216111400300402e-17,-0.05949903457767949,-0.17301161751563895
2008-11-13,0,7.877644810809975e-23,7.877644810809975e-23,2.2161114003502445e-17,0.0413151704761303,-0.23495112330646548
2008-11-14,0,2.874362170897032e-23,2.874362170897032e-23,2.2161113941321584e-17,-0.01956941833989893,-0.23329835606855537
2008-11-17,0,6.615722048437939e-27,6.615722048437939e-27,2.2161113914599602e-17,-0.03632878129851505,-0.27149075081610446
2008-11-18,0,4.549961222162341e-27,4.549961222162341e-27,2.2161098159309978e-17,-0.01314367224055048,-0.3250643145902243
2008-11-19,0,1.374394611987537e-26,1.374394611987537e-26,2.216109241058967e-17,-0.014436674941622476,-0.3816181953765846
2008-11-20,0,7.084317234911576e-37,7.084317234911576e-37,2.2161092409266528e-17,-0.09333599258388334,-0.3634875153499795
2008-11-21,0,2.0163502885065825e-29,2.0163502885065825e-29,2.216109240835662e-17,0.007340979133315381,-0.3848029256399837
2008-11-24,0,1.4277352348043446e-32,1.4277352348043446e-32,2.2161092405607844e-17,0.08580856803192416,-0.38579153458884957
2008-11-25,0,4.236219638846902e-31,4.236219638846902e-31,2.216109240563223e-17,-0.06968568754536086,-0.24870051979208324
2008-11-26,0,6.155842702837103e-32,6.155842702837103e-32,2.2161092405628197e-17,0.08025798299612745,-0.26402214022140225
2008-11-28,0,1.2193570977135852e-28,1.2193570977135852e-28,2.2161092405673578e-17,0.01846318785035263,-0.2945118637927911
2008-12-01,0,1.565795872210073e-37,1.565795872210073e-37,2.2161092542592406e-17,-0.11240898519474259,-0.09606809890555333
2008-12-02,0,2.269202961475968e-28,2.269202961475968e-28,2.2161092616385228e-17,-0.04752424506982215,-0.01870350690754507
2008-12-03,0,6.845945723713529e-25,6.845945723713529e-25,2.2161092632717894e-17,-0.005541361153263729,0.038897200256465064
2008-12-04,0,3.689641722355589e-25,3.689641722355589e-25,2.216109263281107e-17,-0.0660356874957245,0.10867579908675812
2008-12-05,0,8.17852530811316e-26,8.17852530811316e-26,2.2161092632901778e-17,-0.06581787797843255,0.04242867593269939
2008-12-08,0,4.658740577950643e-28,4.658740577950643e-28,2.2161092496160694e-17,0.06330330355937652,-0.046005951018539666
2008-12-09,0,6.804651168268848e-28,6.804651168268848e-28,2.216109242236786e-17,-0.039449624679976175,-0.031190476190476244
2008-12-10,0,8.891383998485496e-28,8.891383998485496e-28,2.2161092406011367e-17,0.025853378826333925,-0.1264501160092808
2008-12-11,0,9.831012042293675e-34,9.831012042293675e-34,2.216109240591821e-17,0.10287483029216832,-0.20933640360058614
2008-12-12,0,2.806935852423645e-30,2.806935852423645e-30,2.2161092405783963e-17,-0.03190402448296227,-0.19105251783012758
2008-12-15,0,9.716531822254953e-32,9.716531822254953e-32,2.2161092405606133e-17,-0.03653575377873489,-0.20623178659493394
2008-12-16,0,9.210555950701407e-30,9.210555950701407e-30,2.2161092405606133e-17,-0.01741140650041317,-0.19297445255474452
2008-12-17,0,3.225602938965147e-34,3.225602938965147e-34,2.2161092405605576e-17,-0.08742619426856926,-0.03983071944236996
2008-12-18,0,2.2040528237337274e-34,2.2040528237337274e-34,2.2161092405605554e-17,-0.08952658853961505,0.1587258371903078
2008-12-19,0,6.531343594994052e-35,6.531343594994052e-35,2.2161092405603767e-17,-0.1019480068726148,0.2761531504371419
2008-12-22,0,5.840356302376684e-33,5.840356302376684e-33,2.2161092405603767e-17,-0.06443803377377262,0.45080385852090016
2008-12-23,0,2.7604513792144226e-31,2.7604513792144226e-31,2.2161092405603767e-17,-0.026720390615940448,0.5356671070013209
2008-12-24,0,2.5870872819825703e-34,2.5870872819825703e-34,2.2161092405603767e-17,0.08420029618024605,0.2650273224043717
2008-12-26,0,1.3207642156665573e-44,1.3207642156665573e-44,2.216109240560449e-17,0.13178426923582504,0.11868014901543376
2008-12-29,0,3.007026979803798e-38,3.007026979803798e-38,2.2161092405604432e-17,0.059653671931996013,0.042366507896715914
2008-12-30,0,3.6117715350014286e-30,3.6117715350014286e-30,2.2161092405604432e-17,-0.02384689360055798,0.0713735558408214
2008-12-31,0,2.309706375278176e-43,2.309706375278176e-43,2.2161092405604432e-17,0.13545508670926107,-0.07286995515695067
2009-01-02,0,5.33498650522539e-36,5.33498650522539e-36,2.2161092405604435e-17,0.034596377492879145,-0.11479315572882832
2009-01-05,0,2.4117319111695955e-35,2.4117319111695955e-35,2.2161092405603714e-17,0.0514990345384665,-0.1715696358773914
2009-01-06,0,1.6240739958811902e-32,1.6240739958811902e-32,2.2161092405603714e-17,-0.001029124306121246,-0.1525947281713345
2009-01-07,0,3.1960147839006422e-49,3.1960147839006422e-49,2.2161092405603714e-17,-0.12743095136847363,-0.05871345029239761
2009-01-08,0,2.8757965695267673e-37,2.8757965695267673e-37,2.2161092405603714e-17,-0.02534779793765772,-0.05038387715930905
2009-01-09,0,1.6421109696555204e-38,1.6421109696555204e-38,2.216109240560371e-17,-0.024039035431512916,-0.07741459818137131
2009-01-12,0,4.854671114083645e-43,4.854671114083645e-43,2.216109240560371e-17,-0.07764940776769594,-0.04568393094289506
2009-01-13,0,4.5088180601012494e-39,4.5088180601012494e-39,2.216109240560371e-17,0.0031821824784629914,-0.09902038655017213
2009-01-14,0,1.4826928658420608e-35,1.4826928658420608e-35,2.216109240560371e-17,-0.009042614808028033,0.005343307507347124
2009-01-15,0,5.7554780816431034e-40,5.7554780816431034e-40,2.2161092405603714e-17,-0.05547825579252528,-0.012708274498729053
2009-01-16,0,2.3657547742453626e-33,2.3657547742453626e-33,2.2161092405603717e-17,-0.0008475773921729452,-0.020067834934991542
2009-01-20,0,2.0708958773131685e-32,2.0708958773131685e-32,2.216109240561138e-17,0.0863280834884972,0.026704692766398783
2009-01-21,0,1.7603142386733946e-32,1.7603142386733946e-32,2.2161092405611816e-17,0.09844007281325251,-0.07542293233082709
2009-01-22,0,3.8309698795442893e-29,3.8309698795442893e-29,2.2161092406075706e-17,-0.005418790500556692,-0.11032364753130172
2009-01-23,0,2.176565487642552e-30,2.176565487642552e-30,2.21610924060757e-17,0.06382955265697106,-0.13874113475177302
2009-01-26,0,2.3194488511378965e-27,2.3194488511378965e-27,2.2161093608365977e-17,0.03012670540350718,-0.10451612903225806
2009-01-27,0,1.4364642336645396e-34,1.4364642336645396e-34,2.2161093662730468e-17,-0.10967086715894855,0.0362371010319174
2009-01-28,0,6.011451396007272e-24,6.011451396007272e-24,2.2182632783280985e-17,0.008840100574388327,0.05019029495718362
2009-01-29,0,2.718607548205762e-25,2.718607548205762e-25,2.2377280643223423e-17,-0.011002263578883549,-0.036315536315536266
2009-01-30,0,1.076956027547806e-19,1.076956027547806e-19,2.2454428582289537e-17,0.003601012173594375,-0.0038341720584710425
2009-02-02,0,9.73239302031644e-19,9.73239302031644e-19,2.2662513167963145e-17,-0.009147873133760757,0.09504232164449818
2009-02-03,0,3.8573969533056463e-19,3.8573969533056463e-19,7.533018278815613e-13,-0.011676123893514492,0.06532909224369958
2009-02-04,0,1.0404289398194168e-18,1.0404289398194168e-18,1.0749402230400866e-12,-0.014789522712823001,0.12813508815495397
2009-02-05,0,3.7663958268422385e-12,3.7663958268422385e-12,1.3753133634689688e-12,0.02161715225971589,0.14240583232077764
